icon;domain;measure;spatial_scope;temporal_scope;entity_group;entity_key;var_name;ka;label_de;unit;comment;Formel
💨;Ventilation;;;;;;Vent_share_window_cooled;0;Fensterlüftung Anteil mit aktiver Kühlung;;pro Quartiersvolumen!;"WENNFEHLER(SUMMENPRODUKT(N46:N52;cool_active_shares;MTRANS(vent_window_shares);N67:N73)/NFV_total;0)"
💨;Ventilation;;;;;;Vent_share_mech_uncooled;0;Quartiersanteil Mechanische Lüftung ohne aktiver Kühlung;;pro Quartiersvolumen!;"WENNFEHLER(SUMMENPRODUKT(N46:N52;cool_passive_shares;MTRANS(vent_mech_shares);N67:N73)/NFV_total;0)"
💨;Ventilation;;;;;;Vent_share_mech_cooled;0;Quartiersanteil Mechanische Lüftung mit aktiver Kühlung;;pro Quartiersvolumen!;"WENNFEHLER(SUMMENPRODUKT(N46:N52;cool_active_shares;MTRANS(vent_mech_shares);N67:N73)/NFV_total;0)"
💨;Ventilation;;;;;;test_NFV_shares;0;Test;;;"100%=SUMME(Vent_share_window_uncooled;Vent_share_window_cooled;Vent_share_mech_uncooled;Vent_share_mech_cooled)"
👤;Space Use;concurrency;;winter;usage;residential;usage_concurrency_winter_residential;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Wohnen;ratio;;👤!F21
👤;Space Use;concurrency;;winter;usage;office;usage_concurrency_winter_office;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Büro;ratio;;👤!F22
👤;Space Use;concurrency;;winter;usage;schoolsec;usage_concurrency_winter_schoolsec;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Bildung sekundär;ratio;;👤!F23
👤;Space Use;concurrency;;winter;usage;schoolprim;usage_concurrency_winter_schoolprim;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Bildung primär;ratio;;👤!F24
👤;Space Use;concurrency;;winter;usage;retailfood;usage_concurrency_winter_retailfood;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Handel Lebensmittel;ratio;;👤!F25
👤;Space Use;concurrency;;winter;usage;retailother;usage_concurrency_winter_retailother;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Handel sonstiger;ratio;;👤!F26
👤;Space Use;concurrency;;winter;usage;other;usage_concurrency_winter_other;2;Gleichzeitigkeitsfaktor Innere Wärmen Winter Sonstige Nutzung;ratio;;👤!F27
👤;Space Use;concurrency;;summer;usage;residential;usage_concurrency_summer_residential;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Wohnen;ratio;;👤!I21
👤;Space Use;concurrency;;summer;usage;office;usage_concurrency_summer_office;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Büro;ratio;;👤!I22
👤;Space Use;concurrency;;summer;usage;schoolsec;usage_concurrency_summer_schoolsec;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Bildung sekundär;ratio;;👤!I23
👤;Space Use;concurrency;;summer;usage;schoolprim;usage_concurrency_summer_schoolprim;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Bildung primär;ratio;;👤!I24
👤;Space Use;concurrency;;summer;usage;retailfood;usage_concurrency_summer_retailfood;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Handel Lebensmittel;ratio;;👤!I25
👤;Space Use;concurrency;;summer;usage;retailother;usage_concurrency_summer_retailother;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Handel sonstiger;ratio;;👤!I26
👤;Space Use;concurrency;;summer;usage;other;usage_concurrency_summer_other;2;Gleichzeitigkeitsfaktor Innere Wärmen Sommer Sonstige Nutzung;ratio;;👤!I27
👤;Space Use;dhw_demand;;;usage;residential;DHW_demand_residential_kWhm2;1;WWWB Wohnen;kWh/m²NGFa;Input fehlt;💧WW!D33
👤;Space Use;dhw_demand;;;usage;office;DHW_demand_office_kWhm2;1;WWWB Büro;kWh/m²NGFa;Input fehlt;💧WW!D34
👤;Space Use;dhw_demand;;;usage;schoolsec;DHW_demand_schoolsec_kWhm2;1;WWWB Bildung sekundär;kWh/m²NGFa;Input fehlt;💧WW!D35
👤;Space Use;dhw_demand;;;usage;schoolprim;DHW_demand_schoolprim_kWhm2;1;WWWB Bildung primär;kWh/m²NGFa;Input fehlt;💧WW!D36
👤;Space Use;dhw_demand;;;usage;retailfood;DHW_demand_retailfood_kWhm2;1;WWWB Handel Lebensmittel;kWh/m²NGFa;Input fehlt;💧WW!D37
👤;Space Use;dhw_demand;;;usage;retailother;DHW_demand_retailother_kWhm2;1;WWWB Handel sonstiger;kWh/m²NGFa;Input fehlt;💧WW!D38
👤;Space Use;dhw_demand;;;usage;other;DHW_demand_other_kWhm2;1;WWWB Sonstige Nutzung;kWh/m²NGFa;Input fehlt;💧WW!D39
👤;Space Use;aux_el_demand;;;usage;residential;aux_el_demand_residential_kWhm2;2;Allgemeinstrom Wohnen;kWh/m²NGFa;Input fehlt;👤!L9
👤;Space Use;aux_el_demand;;;usage;office;aux_el_demand_office_kWhm2;2;Allgemeinstrom Büro;kWh/m²NGFa;Input fehlt;👤!L10
👤;Space Use;aux_el_demand;;;usage;schoolsec;aux_el_demand_schoolsec_kWhm2;2;Allgemeinstrom Bildung sekundär;kWh/m²NGFa;Input fehlt;👤!L11
👤;Space Use;aux_el_demand;;;usage;schoolprim;aux_el_demand_schoolprim_kWhm2;2;Allgemeinstrom Bildung primär;kWh/m²NGFa;Input fehlt;👤!L12
👤;Space Use;aux_el_demand;;;usage;retailfood;aux_el_demand_retailfood_kWhm2;2;Allgemeinstrom Handel lebensmittel;kWh/m²NGFa;Input fehlt;👤!L13
👤;Space Use;aux_el_demand;;;usage;retailother;aux_el_demand_retailother_kWhm2;2;Allgemeinstrom Handel sonstiger;kWh/m²NGFa;Input fehlt;👤!L14
👤;Space Use;aux_el_demand;;;usage;other;aux_el_demand_other_kWhm2;2;Allgemeinstrom Sonstige Nutzung;kWh/m²NGFa;Input fehlt;👤!L15
👤;Space Use;plugload_scale;;;usage;residential;Plugloads_scale_residential;0;Nutzerstrom-Profilskalierung Wohnen;ratio;;N702/O702
👤;Space Use;plugload_scale;;;usage;office;Plugloads_scale_office;0;Nutzerstrom-Profilskalierung  Büro;ratio;;N703/O703
👤;Space Use;plugload_scale;;;usage;schoolsec;Plugloads_scale_schoolsec;0;Nutzerstrom-Profilskalierung  Bildung sekundär;ratio;;N704/O704
👤;Space Use;plugload_scale;;;usage;schoolprim;Plugloads_scale_schoolprim;0;Nutzerstrom-Profilskalierung  Bildung primär;ratio;;N705/O705
👤;Space Use;plugload_scale;;;usage;retailfood;Plugloads_scale_retailfood;0;Nutzerstrom-Profilskalierung  Handel Lebensmittel;ratio;;N706/O706
👤;Space Use;plugload_scale;;;usage;retailother;Plugloads_scale_retailother;0;Nutzerstrom-Profilskalierung  Handel sonstiger;ratio;;N707/O707
👤;Space Use;plugload_scale;;;usage;other;Plugloads_scale_other;0;Nutzerstrom-Profilskalierung  Sonstige Nutzung;ratio;;N708/O708
🚗;Space Use;occupancy;;;usage;residential;density_NFApPers_residential;1;Belegungsdichte Wohnen;m²NF/Pers;;
🚗;Space Use;occupancy;;;usage;office;density_NFApPers_office;1;Belegungsdichte Büro;m²NF/Pers;;
🚗;Space Use;occupancy;;;usage;schoolsec;density_NFApPers_schoolsec;1;Belegungsdichte Ausbildung Sekundär;m²NF/Pers;;
🚗;Space Use;occupancy;;;usage;retailfood;density_NFApPers_retail;1;Belegungsdichte Handel Supermarkt;m²NF/Pers;;
🚗;Space Use;occupancy;;;usage;schoolprim;density_NFApPers_schoolprim;1;Belegungsdichte Ausbildung Primär;m²NF/Pers;;
🚗;Space Use;occupancy;;;usage;retailother;density_NFApPers_retail_other;1;Belegungsdichte Handel Sonstige;m²NF/Pers;;
🚗;Space Use;concurrency_mobility;;;mobility;education;mob_simultaneity_edu;2;Gleichzeitigkeitsfaktorsfaktor Ausbildung;;1 statistische Nutzer ist x realer Nutzer zwecks Wege, die ins Quartier führen);🚗!D74
🚗;Space Use;concurrency_mobility;;;mobility;retail;mob_simultaneity_retail;2;Gleichzeitigkeitsfaktorsfaktor Einkaufen;;wieviele Verkaufsflchen werden von mehreren Nutzern aufgesucht?;🚗!D75
🚗;Space Use;concurrency_mobility;;;mobility;work;mob_simultaneity_office;1;Gleichzetigkeitsfaktor Arbeit;;;
🚗;Space Use;;;;mobility;education;mob_motorization_perNFA_residential;1;Autos pro Nutzung Wohnen;1/100m²;just for battery size, not mileage;
🚗;Space Use;;;;mobility;retail;mob_motorization_perNFA_work;1;Autos pro Nutzung Arbeit;1/100m²;just for battery size, not mileage;
🚗;Space Use;;;;mobility;work;mob_motorization_perNFA_retail;2;Autos pro Nutzung Einkaufen;1/100m²;just for battery size, not mileage;🚗!D33
💡;Space Use;lighting_power_max;;;usage;office;Plight_max_office;2;Beleuchtung maximal Büro;W/m²;;👤!U10
💡;Space Use;lighting_power_max;;;usage;schoolsec;Plight_max_schoolsec;2;Beleuchtung maximal Ausbildung Sekundär;W/m²;;👤!U11
💡;Space Use;lighting_power_max;;;usage;schoolprim;Plight_max_schoolprim;2;Beleuchtung maximal Ausbildung Primär;W/m²;;👤!U12
💡;Space Use;lighting_power_max;;;usage;office;Plight_min_office;2;Beleuchtung minimal Büro;W/m²;;👤!T10
💡;Space Use;lighting_power_max;;;usage;schoolsec;Plight_min_schoolsec;2;Beleuchtung minimal Ausbildung Sekundär;W/m²;;👤!T11
💡;Space Use;lighting_power_max;;;usage;schoolprim;Plight_min_schoolprim;2;Beleuchtung minimal Ausbildung Primär;W/m²;;👤!T12
💡;Space Use;lighting_scale;;;usage;office;lighting_factor_office;2;Beleuchtung Skalierung Büro;ratio;;👤!V10
💡;Space Use;lighting_scale;;;usage;schoolsec;lighting_factor_schoolsec;2;Beleuchtung Skalierung Ausbildung Sekundär;ratio;;👤!V11
💡;Space Use;lighting_scale;;;usage;schoolprim;lighting_factor_schoolprim;2;Beleuchtung Skalierung Ausbildung Primär;ratio;;👤!V12
💡;Space Use;lighting_scale;;;usage;retailfood;lighting_factor_retailfood;2;Beleuchtung Skalierung Handel Food;ratio;;👤!V13
💡;Space Use;lighting_scale;;;usage;retailother;lighting_factor_retailother;2;Beleuchtung Skalierung handel Non-Food;ratio;;👤!V14
💡;Space Use;lighting_scale;;;usage;other;lighting_factor_other;2;Beleuchtung Skalierung Sonstige Nutzung;ratio;;👤!V15
💡;Space Use;daylight_coefficient;;;usage;office;Daylightcoefficient_office;2;Tageslichtkoeffizient Büro;-;;👤!R10
💡;Space Use;daylight_coefficient;;;usage;schoolsec;Daylightcoefficient_schoolsec;2;Tageslichtkoeffizient Ausbildung Sekundär;-;;👤!R11
💡;Space Use;daylight_coefficient;;;usage;schoolprim;Daylightcoefficient_schoolprim;2;Tageslichtkoeffizient Ausbildung Primär;-;;👤!R12
💡;Space Use;daylight_control_share;;;usage;office;daylightcontr_office;1;Anteil Tageslichtgesteuert Büro;ratio;;
💡;Space Use;daylight_control_share;;;usage;schoolsec;daylightcontr_schoolsec;1;Anteil Tageslichtgesteuert Ausbildung Sekundär;ratio;;
💡;Space Use;daylight_control_share;;;usage;schoolprim;daylightcontr_schoolprim;1;Anteil Tageslichtgesteuert Ausbildung Primär;ratio;;
♨️;Heating;is_heating_period;;winter;;;heating_month1;2;Heizperiode Jänner;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month2;2;Heizperiode Februar;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month3;2;Heizperiode März;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month4;2;Heizperiode April;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month5;2;Heizperiode Mai;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month6;2;Heizperiode Juni;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month7;2;Heizperiode Juli;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month8;2;Heizperiode August;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month9;2;Heizperiode September;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month10;2;Heizperiode Oktober;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month11;2;Heizperiode November;bool;;
♨️;Heating;is_heating_period;;winter;;;heating_month12;2;Heizperiode Dezember;bool;;
♨️;Heating;emission_power;;;;;QHmax_room_m²;2;spez. thermische Leistung Abgabesystem;W/m²;raumseitig;🔥H!D11
♨️;Heating;emission_power;;;;;QHmax_room_MW;0;Thermische Leistung Abgabesystem;MW;raumseitig;N323*N53/1000000
♨️;Heating;generation_power;;;heating;system_1;QHmax_1el_m2;2;Thermische Leistung HZEL1;W/m²;raumseitig, Elektrische Heizung PRIO1;🔥H!D25
♨️;Heating;generation_power;;;heating;system_2;QHmax_2th_m2;2;Thermische Leistung HZTH2;W/m²;raumseitig, thermische Heizung PRIO 2;🔥H!D32
♨️;Heating;generation_power;;;heating;system_3;QHmax_3el_m2;2;Thermische Leistung HZEL3;W/m²;raumseitig, Elektrisch, PRIO3;🔥H!D39
♨️;Heating;generation_power;;;heating;system_4;QHmax_4th_m2;2;Thermische Leistung HZTH4;W/m²;raumseitig, thermisch PRIO4;🔥H!D46
♨️;Heating;distribution_losses;;;heating;system_1;QH_distr_loss_1el;2;Verteilverluste HZEL1;ratio;;🔥H!D27
♨️;Heating;distribution_losses;;;heating;system_2;QH_distr_loss_2th;2;Verteilverluste HZTH2;ratio;;🔥H!D34
♨️;Heating;distribution_losses;;;heating;system_3;QH_distr_loss_3el;2;Verteilverluste HZEL3;ratio;;🔥H!D41
♨️;Heating;distribution_losses;;;heating;system_4;QH_distr_loss_4th;2;Verteilverluste HZTH4;ratio;;🔥H!D48
♨️;Heating;generation_efficiency;;;heating;system_1;heat_cop_1el;2;Wirkungsgrad Erzeugung HZEL1;ratio;;🔥H!D26
♨️;Heating;generation_efficiency;;;heating;system_2;heat_cop_2th;2;Wirkungsgrad Erzeugung HZTH2;ratio;;🔥H!D33
♨️;Heating;generation_efficiency;;;heating;system_3;heat_cop_3el;2;Wirkungsgrad Erzeugung HZEL3;ratio;;🔥H!D40
♨️;Heating;generation_efficiency;;;heating;system_4;heat_cop_4th;2;Wirkungsgrad Erzeugung HZTH4;ratio;;🔥H!D47
♨️;Heating;generation_efficiency_inverse;;;heating;system_1;QH_generation_eff_1el;0;Wirkungsgrad-Kehrwert Erzeugung HZEL1;ratio;weil schneller als divison durch Wirkugsgrad;"WENNFEHLER(1/heat_cop_1el;0)"
♨️;Heating;generation_efficiency_inverse;;;heating;system_2;QH_generation_eff_2th;0;Wirkungsgrad-Kehrwert Erzeugung HZTH2;ratio;;"WENNFEHLER(1/heat_cop_2th;0)"
♨️;Heating;generation_efficiency_inverse;;;heating;system_3;QH_generation_eff_3el;0;Wirkungsgrad-Kehrwert Erzeugung HZEL3;ratio;;"WENNFEHLER(1/heat_cop_3el;0)"
♨️;Heating;generation_efficiency_inverse;;;heating;system_4;QH_generation_eff_4th;0;Wirkungsgrad-Kehrwert Erzeugung HZTH4;ratio;;"WENNFEHLER(1/heat_cop_4th;0)"
♨️;Heating;auxiliary_power_ratio;;;;;QH_aux_wasteheat;1;Hilfsstromanteil HZAbwärme;ratio;;
♨️;Heating;auxiliary_power_ratio;;;heating;system_1;QH_aux_el_to_th_1el;2;Hilfsstromanteil HZEL1;ratio;am thermischen Energiebedarf;🔥H!D28
♨️;Heating;auxiliary_power_ratio;;;heating;system_2;QH_aux_el_to_th_2th;2;Hilfsstromanteil HZTH2;ratio;am thermischen Energiebedarf;🔥H!D35
♨️;Heating;auxiliary_power_ratio;;;heating;system_3;QH_aux_el_to_th_3el;2;Hilfsstromanteil HZEL3;ratio;am thermischen Energiebedarf;🔥H!D42
♨️;Heating;auxiliary_power_ratio;;;heating;system_4;QH_aux_el_to_th_4th;2;Hilfsstromanteil HZTH4;ratio;am thermischen Energiebedarf;🔥H!D49
♨️;Heating;carrier_type;;;heating;system_2;heat_th2_carrier_type;2;Energieträger HZTH2;;;🔥H!D31
♨️;Heating;carrier_type;;;heating;system_4;heat_th4_carrier_type;2;Energieträger HZTH4;;;🔥H!D45
♨️;Heating;minimum_setpoint;;winter;;;Tsetheat_min;2;Heizen Raumtemperatur Minimum;°C;;🔥H!D7
❄️;Cooling;is_cooling_period;;summer;;;cooling_month1;2;Kühlperiode Jänner;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month2;2;Kühlperiode Februar;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month3;2;Kühlperiode März;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month4;2;Kühlperiode April;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month5;2;Kühlperiode Mai;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month6;2;Kühlperiode Juni;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month7;2;Kühlperiode Juli;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month8;2;Kühlperiode August;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month9;2;Kühlperiode September;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month10;2;Kühlperiode Oktober;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month11;2;Kühlperiode November;Bool;;
❄️;Cooling;is_cooling_period;;summer;;;cooling_month12;2;Kühlperiode Dezember;Bool;;
❄️;Cooling;active_cooling_share;NFA;;usage;residential;cool_share_residential;2;Aktive Kühlung Anteil Wohnen;ratio;;❄️K'!D10
❄️;Cooling;active_cooling_share;NFA;;usage;office;cool_share_office;2;Aktive Kühlung Anteil Büro;ratio;;❄️K'!D11
❄️;Cooling;active_cooling_share;NFA;;usage;schoolsec;cool_share_schoolsec;2;Aktive Kühlung Anteil Schule sekundär;ratio;;❄️K'!D12
❄️;Cooling;active_cooling_share;NFA;;usage;schoolprim;cool_share_schoolprim;2;Aktive Kühlung Anteil Schule primär;ratio;;❄️K'!D13
❄️;Cooling;active_cooling_share;NFA;;usage;retailfood;cool_share_retailfood;2;Aktive Kühlung Anteil Handel Lebensmittel;ratio;;❄️K'!D14
❄️;Cooling;active_cooling_share;NFA;;usage;retailother;cool_share_retailother;2;Aktive Kühlung Anteil Handel Sonstige;ratio;;❄️K'!D15
❄️;Cooling;active_cooling_share;NFA;;usage;other;cool_share_other;2;Aktive Kühlung Anteil Sonstige Nutzung;ratio;;❄️K'!D16
❄️;Cooling;area;cooled;;;;NFA_cooled;0;Fläche Aktive Kühlung;m²;;"SUMMENPRODUKT(N361:N367;N46:N52)"
❄️;Cooling;active_cooling_share;NFA;;;;NFAfrac_c;0;NGF Anteil Aktive Kühlung;ratio;;NFA_cooled/NFA_total
❄️;Cooling;passive_cooling_shar;NFA;;;;NFAfrac_u;0;NGF Anteil ohne aktive Kühlung;ratio;;1-N376
❄️;Cooling;emission_power;;;;;QCmax_room_m2;2;spez. thermische Leistung Aufnahmesystem;W/m²;raumseitig;❄️K'!D23
❄️;Cooling;emission_power;;;;;QCmax_room_MW;0;Thermische Leistung Aufnahmesystem;MW;raumseitig;QCmax_room_m2*NFA_cooled/1000000
❄️;Cooling;generation_power;;;cooling;;QCmax_freecooling;2;Thermische Leistung Freecooling;W/m²;;❄️K'!D29
❄️;Cooling;generation_power;;;cooling;system_1;QCmax_1el;2;Thermische Leistung 1 EL;W/m²;;❄️K'!D35
❄️;Cooling;generation_power;;;cooling;system_2;QCmax_2th;2;Thermische Leistung 2 TH;W/m²;;❄️K'!D43
❄️;Cooling;generation_power;;;cooling;system_3;QCmax_3el;2;Thermische Leistung 3 EL;W/m²;;❄️K'!D50
❄️;Cooling;distribution_losses;;;cooling;system_1;QC_distr_losses_1el;2;Verteilverluste 1 El;ratio;;❄️K'!D37
❄️;Cooling;distribution_losses;;;cooling;system_2;QC_distr_losses_2th;2;Verteilverluste 2th;ratio;;❄️K'!D45
❄️;Cooling;distribution_losses;;;cooling;system_3;QC_distr_losses_3el;2;Verteilverluste 3el;ratio;;❄️K'!D52
❄️;Cooling;generation_efficiency;;;cooling;system_1;cool_cop_1el;2;Wirkungsgrad Erzeugung 1 El;ratio;;❄️K'!D36
❄️;Cooling;generation_efficiency;;;cooling;system_2;cool_cop_2th;2;Wirkungsgrad Erzeugung 2 TH;ratio;;❄️K'!D44
❄️;Cooling;generation_efficiency;;;cooling;system_3;cool_cop_3el;2;Wirkungsgrad Erzeugung 3 EL;ratio;;❄️K'!D51
❄️;Cooling;generation_efficiency;;;cooling;system_1;QC_to_EC_1;0;Wirkungsgrad-Kehrwert Erzeugung 1 El;ratio;;"WENNFEHLER(1/N387;0)"
❄️;Cooling;generation_efficiency_inverse;;;cooling;system_2;QC_generation_eff_2th;0;Wirkungsgrad-Kehrwert Erzeugung 2 TH;ratio;;"WENNFEHLER(1/N388;0)"
❄️;Cooling;generation_efficiency_inverse;;;cooling;system_3;QC_to_EC_3;0;Wirkungsgrad-Kehrwert Erzeugung 3 EL;ratio;;"WENNFEHLER(1/N389;0)"
❄️;Cooling;auxiliary_power_ratio;;;cooling;;QC_aux_fc;2;Hilfsstromanteil Freecooling;ratio;;❄️K'!D30
❄️;Cooling;auxiliary_power_ratio;;;cooling;system_1;QC_aux_1el;2;Hilfsstromanteil KLEL1;ratio;;❄️K'!D38
❄️;Cooling;auxiliary_power_ratio;;;cooling;system_2;QC_aux_2th;2;Hilfsstromanteil KLTh2;ratio;;❄️K'!D46
❄️;Cooling;auxiliary_power_ratio;;;cooling;system_3;QC_aux_3el;2;Hilfsstromanteil KLEL3;ratio;;❄️K'!D53
❄️;Cooling;carrier_type;;;cooling;system_2;cool_th2_carrier_type;2;Energieträger System 2 Thermisch;;;❄️K'!D42
❄️;Cooling;minimum_setpoint;;summer;;;Tsetcool_max;2;Kühlen Solltemperatur Maximum;°C;;❄️K'!D7
💧;DHW;minimum_setpoint;;;;;DHW_Tmin;2;Temperatur Minimum;°C;;💧WW!D48
💧;DHW;;;;;;DHW_Tmax_input;2;Temperatur Maximum Eingabe;°C;;🔋!D43
💧;DHW;minimum_setpoint;;;;;DHW_Tmax;0;Temperatur Maximum Effektiv;°C;;"MIN(N401;DHW_Tmax_constant)"
💧;DHW;system_1_share;;;usage;residential;DHW_1_share_residential;2;Warmwasser System 1 Anteil Wohnen;ratio;;💧WW!D22
💧;DHW;system_1_share;;;usage;office;DHW_1_share_office;2;Warmwasser System 1 Anteil Büro;ratio;;💧WW!D23
💧;DHW;system_1_share;;;usage;schoolsec;DHW_1_share_schoolsec;2;Warmwasser System 1 Anteil Schule sekundär;ratio;;💧WW!D24
💧;DHW;system_1_share;;;usage;schoolprim;DHW_1_share_schoolprim;2;Warmwasser System 1 Anteil Schule primär;ratio;;💧WW!D25
💧;DHW;system_1_share;;;usage;retailfood;DHW_1_share_retailfood;2;Warmwasser System 1 Anteil Handel Lebensmittel;ratio;;💧WW!D26
💧;DHW;system_1_share;;;usage;retailother;DHW_1_share_retailother;2;Warmwasser System 1 Anteil Handel Sonstige;ratio;;💧WW!D27
💧;DHW;system_1_share;;;usage;other;DHW_1_share_other;2;Warmwasser System 1 Anteil Sonstige Nutzung;ratio;;💧WW!D28
💧;DHW;capacity;;;dhw;system_1;DHW_storage_1_liter;0;Warmwasser-Speichergröße 1;liter;;"SUMMENPRODUKT(N403:N409;N410:N416)"
💧;DHW;capacity;;;dhw;system_2;DHW_storage_2_liter;0;Warmwasser-Speichergröße 2;liter;;SUMME(N410:N416)-DHW_storage_1_liter
💧;DHW;system_used;;;dhw;system_1;DHW_1_is_used;0;Warmwasser System 1 in Verwendung;bool;;"WENN(DHW_storage_1_liter;WAHR;FALSCH)"
💧;DHW;system_used;;;dhw;system_2;DHW_2_is_used;0;Warmwasser System 2 in Verwendung;bool;;"WENN(DHW_storage_2_liter;WAHR;FALSCH)"
💧;DHW;generation_power;;;;;DHW_thermal_power_1_kW;0;Warmwasser Ladeleistung 1;kW;;DHW_thermal_power_Wpl*DHW_storage_1_liter/1000
💧;DHW;storage_losses;;;dhw;system_1;DHW_losses_1;2;Warmwasser Verluste: Speicher1;1/h;;💧WW!D10
💧;DHW;storage_losses;;;dhw;system_2;DHW_losses_2;2;Warmwasser Verluste: Speicher2;1/h;;💧WW!D17
💧;DHW;distribution_efficiency;;;dhw;system_1;DHW_efficiency_distribution_1;2;Warmwasser Verluste: Wirkungsgrad Verteilsystem 1;;;💧WW!D9
💧;DHW;distribution_efficiency;;;dhw;system_2;DHW_efficiency_distribution_2;2;Warmwasser Verluste: Wirkungsgrad Verteilsystem 2;;;💧WW!D16
💧;DHW;distribution_factor;;;dhw;system_1;DHW_1_incl_distribution_factor;0;Warmwasser Verlustaufschlag Verteilsystem 1;;;"WENNFEHLER(1/DHW_efficiency_distribution_1;0)"
💧;DHW;distribution_factor;;;dhw;system_2;DHW_2_incl_distribution_factor;0;Warmwasser Verlustaufschlag Verteilsystem 2;;;"WENNFEHLER(1/DHW_efficiency_distribution_2;0)"
💧;DHW;carrier_type;;;dhw;system_1;DHW_carriertype_1;2;Warmwasser System 1 Energieträger;;;💧WW!D7
💧;DHW;is_electric;;;dhw;system_1;DHW_1_is_electric;0;Warmwasser System 1 ist elektrisch;;;"WENN(DHW_carriertype_1=""Strom"";WAHR;FALSCH)"
💧;DHW;carrier_type;;;dhw;system_2;DHW_carriertype_2;2;Warmwasser System 2 Energieträger;;;💧WW!D14
💧;DHW;is_electric;;;dhw;system_2;DHW_2_is_electric;0;Warmwasser System 2 ist elektrisch;;;"WENN(DHW_carriertype_2=""Strom"";WAHR;FALSCH)"
💧;DHW;generation_efficiency;;;dhw;system_1;DHW_1_efficiency;2;Warmwasser System 1 Wirkungsgrad;;;💧WW!D8
💧;DHW;generation_efficiency;;;dhw;system_2;DHW_2_efficiency;2;Warmwasser System 2 Wirkungsgrad;;;💧WW!D15
💧;DHW;generation_efficiency_inverse;;;dhw;system_1;DHW_conversion_1;0;Warmwasser System 1 Wirkungsgradkehrwert;;;"WENNFEHLER(1/DHW_1_efficiency;0)"
💧;DHW;generation_efficiency_inverse;;;dhw;system_2;DHW_conversion_2;0;Warmwasser System 2 Wirkungsgradkehrwert;;;"WENNFEHLER(1/DHW_2_efficiency;0)"
💧;DHW;auxiliary_power_ratio;;;dhw;system_1;DHW_1_el_aux;1;WW-System 1 Hilfsstromanteil;;;
💧;DHW;auxiliary_power_ratio;;;dhw;system_2;DHW_2_el_aux;2;WW-System 2 Hilfsstromanteil;;;💧WW!D18
💧;DHW;occupancy;;;usage;residential;DHW_occupancy_residential;2;Personenbelegung Wohnen;m²NF/Pers;;💧WW!D60
💧;DHW;occupancy;;;usage;office;DHW_occupancy_office;2;Personenbelegung Büro;m²NF/Pers;;💧WW!D61
💧;DHW;occupancy;;;usage;schoolsec;DHW_occupancy_schoolsec;2;Personenbelegung Bildung sekundär;m²NF/Pers;;💧WW!D62
💧;DHW;occupancy;;;usage;schoolprim;DHW_occupancy_schoolprim;2;Personenbelegung Bildung primär;m²NF/Pers;;💧WW!D63
💧;DHW;occupancy;;;usage;retailfood;DHW_occupancy_retailfood;2;Personenbelegung Handel Lebensmittel;m²NF/Pers;;💧WW!D64
💧;DHW;occupancy;;;usage;retailother;DHW_occupancy_retailother;2;Personenbelegung Handel sonstiger;m²NF/Pers;;💧WW!D65
💧;DHW;occupancy;;;usage;other;DHW_occupancy_other;2;Personenbelegung Sonstige;m²NF/Pers;;💧WW!D66
💧;DHW;concurrency;;;usage;residential;DHW_concurrency_residential;2;WW Gleichzeitigkeitsfaktor Wohnen;;;💧WW!D51
💧;DHW;concurrency;;;usage;office;DHW_concurrency_office;2;WW Gleichzeitigkeitsfaktor Büro;;;💧WW!D52
