,Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020,REF,REG,uba30,uba50,veigl30,veigl50
2021-02-17 19:00:00,0.07659125934163749,0.34556874011160216,0.5408157960150934,0.4544262294906168,0.541523750197089,0.0,0.26271689707823986,0.31713419884574684,0.0010124873439082015,0.17268128161888704,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 20:00:00,0.07145008647483868,0.30193023181920037,0.5587662590544435,0.4281967213204127,0.4847530636035369,0.0,0.3481253744461953,0.3030369641967197,0.0023624704691191365,0.14907251264755486,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 21:00:00,0.06202128044098699,0.27878827117777716,0.4356185685028084,0.5268852459718119,0.45126860714276484,0.0,0.39080069038957443,0.2514208346027279,0.009449881876476546,0.07622259696458686,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 22:00:00,0.04185674275551881,0.21263639246782454,0.32850820753752685,0.6072131151736603,0.25585645198394336,0.0,0.39731957562451536,0.22844052862225672,0.012487343908201151,0.05059021922428332,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 23:00:00,0.035448659649127925,0.15669967968568835,0.34792743221956557,0.6039344254916409,0.09601014265368421,0.0,0.3374277166247538,0.22269399239496715,0.016537293283833954,0.10623946037099496,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 00:00:00,0.04494427968120595,0.1005735161557574,0.3260065806266055,0.5868852457950793,0.06337284591385982,0.0,0.2885899788338126,0.14468556166887572,0.026324670941613237,0.18819561551433397,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 01:00:00,0.048810363982946726,0.06024152119385976,0.2677309747555612,0.5632786880824394,0.02807387801416973,0.0,0.2396917662216196,0.07985834072072302,0.031049611879851512,0.4526138279932548,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 02:00:00,0.055365583926961705,0.037443652772278326,0.21288540916441823,0.6698360653047185,0.0005628345667013887,0.0,0.19896554249858678,0.04203273028648876,0.030374620317246043,0.621585160202361,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 03:00:00,0.040089129143426286,0.025242472816001893,0.1692146272681846,0.684918032569984,0.00016154838309454328,0.0,0.18067059439988134,0.03609900487481853,0.03644954438069525,0.6836424957841485,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 04:00:00,0.03225305199406925,0.025621696193929882,0.17283140180373757,0.7006557377117437,0.0,0.0,0.23736855647352914,0.05479216333338257,0.030374620317246043,0.5227655986509275,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 05:00:00,0.02677138330898699,0.01884561313688272,0.1289919351911672,0.7399999990684095,0.0,0.0,0.2795781036072668,0.07259814809790029,0.01079986500168748,0.536593591905565,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 06:00:00,0.027922920742898635,0.007868735646634258,0.11941555591698234,0.7881967214582043,0.0,0.0,0.27934747292249273,0.09418981945002101,0.006749915626054677,0.5720067453625634,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 07:00:00,0.022641548010969174,0.0028781799043614002,0.10518223854702778,0.7881967214582043,0.0,0.0,0.2945589563773705,0.15272336220626326,0.013162335470806618,0.6421585160202362,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 08:00:00,0.013093864174808786,0.0005243003462028483,0.044805627061595826,0.6793442613686476,0.0,0.0,0.3325593057039777,0.2226362900408828,0.015524805939925754,0.6198988195615515,0.0,1.0,1.0,1.0,0.0,1.0
2021-02-18 09:00:00,0.005782295166719181,2.8969410463760257e-05,0.019044539788737994,0.6675409839351749,0.0,0.0,0.2794000597235813,0.22780683312650934,0.009112386095173812,0.7018549747048904,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 10:00:00,0.003207583060205254,0.00019092220991354374,0.009081664944439793,0.6704918033309865,0.0,0.0,0.25753296535093245,0.23088669627575956,0.003374957813027338,0.8080944350758855,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 11:00:00,0.0014434014239779012,0.0019127628048587865,0.005600772049425133,0.7340983604265598,0.0,0.0,0.31109224663960955,0.22594352794253672,0.011812352345595684,0.9116357504215854,0.0,1.0,1.0,1.0,0.0,1.0
2021-02-18 12:00:00,0.0005830707932647108,0.006975971989247107,0.004073506356478795,0.8311475402369494,0.0,0.06299212598425198,0.30237936493925294,0.2173719806298693,0.029024637192035106,0.930860033726813,0.0,0.0,1.0,1.0,0.0,1.0
2021-02-18 13:00:00,0.0004291430246733507,0.012359684016385283,0.00783283301449084,0.8403278685608182,0.01176395325694464,0.10629921259842523,0.25704127876075455,0.21268435129330554,0.039149510631117115,0.9227655986509277,0.0,0.0,0.0,1.0,0.0,1.0
2021-02-18 14:00:00,0.0006137395137620407,0.025542835021000753,0.014213148971676548,0.8052459010049926,0.0048600215570162395,0.07874015748031497,0.21745881796139757,0.24344760574729188,0.0499493756328046,0.9106239460370997,0.0,0.0,0.0,1.0,0.0,1.0
2021-02-18 15:00:00,0.0005702921597241568,0.026524116321471617,0.02647357321825052,0.7711475404136818,0.0044141480196753,0.0,0.213453957438497,0.24282490117613198,0.0698616267296659,0.8779089376053965,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 16:00:00,0.001024846409952438,0.029032637351677198,0.05708755380283194,0.7803278688873243,0.008974981971200446,0.0,0.19733384918481073,0.17018759790938878,0.09618629767127913,0.6715008431703204,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 17:00:00,0.0017982823325898602,0.02973305332022322,0.09653552826194906,0.746557377234261,0.020574155877388655,0.0,0.15778594542616908,0.1704706142175166,0.13634829564630446,0.48566610455311987,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 18:00:00,0.0024140664277183892,0.02962499282087427,0.12873323820702942,0.7399999990684095,0.005952088626735352,0.0,0.14850662875408724,0.1657129177367076,0.20823489706378676,0.3483979763912311,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 19:00:00,0.0004404612429521271,0.024832992498256205,0.17026974055552954,0.7032786880195345,0.0013227581607781203,0.0,0.1385872555887562,0.14928938520545987,0.29362132973337834,0.26677908937605405,1.0,1.0,1.0,1.0,0.0,1.0
2021-02-18 20:00:00,4.417756166877271e-05,0.02936049750502102,0.2481795175789761,0.5809836056554957,0.0015696040901465825,0.0,0.11875301669818748,0.12539030662275336,0.34323320958488024,0.21011804384485674,1.0,1.0,1.0,1.0,1.0,0.0
2021-02-18 21:00:00,0.00035488090861195924,0.020755754899842403,0.3119801266724517,0.593770491401444,0.0003269739273833556,0.0,0.10967991541037428,0.1425358055128417,0.3965575430307122,0.19392917369308607,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 22:00:00,0.0012764029387936312,0.0226472734703611,0.3362411402757224,0.540983606272562,0.0005014461811254624,0.0,0.09699334964776236,0.15046129253960083,0.3972325345933177,0.2263069139966274,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-18 23:00:00,0.003863893678848112,0.022418185211741333,0.3888276098309563,0.4400000002516193,0.0004458735373409394,0.0,0.09862429172152287,0.11907979857756829,0.3776577792777591,0.27824620573355824,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 00:00:00,0.010482641686750418,0.018465470095130485,0.4484898519408062,0.40655737753680316,0.0002061357368286372,0.0,0.08261949881022365,0.08306047790600905,0.3901451231859603,0.26037099494097815,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 01:00:00,0.016456105211236284,0.011543022540454518,0.5184067043836642,0.37147540998097744,0.0009195333965741403,0.0,0.07459099676403366,0.0867836536100207,0.34762065474181575,0.20910623946037107,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 02:00:00,0.020558995847674302,0.01064280960609097,0.5942644057395181,0.27475409776087467,0.0008917470746818788,0.0,0.0569176997781964,0.07269672295279433,0.26527168410394875,0.1905564924114672,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 03:00:00,0.026388973572690523,0.010002585634841868,0.6509459626221508,0.15049180296553935,0.0011515168746979044,0.0,0.04670421614677728,0.053553623518929984,0.15828552143098215,0.19426644182124797,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 04:00:00,0.031190234787310592,0.007689079318567731,0.6801731500154108,0.15147540978028112,5.944980497879192e-05,0.0,0.022696463349816794,0.038624513265187316,0.06682416469794128,0.2020236087689714,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 05:00:00,0.03395954722745639,0.0061176037588867695,0.7456388291106893,0.17180327915886215,0.0,0.0,0.015181433854255686,0.02482678131116922,0.0489368882888964,0.2016863406408095,1.0,1.0,0.0,0.0,1.0,0.0
2021-02-19 06:00:00,0.04402217348491957,0.00515287640725234,0.775051534377604,0.1701639343178525,0.0004012861836068455,0.0,0.007581514236937346,0.014357582175193277,0.04522443469456632,0.24047217537942672,1.0,1.0,1.0,0.0,1.0,0.0
2021-02-19 07:00:00,0.07590194333807847,0.004870309697252647,0.8070413999536599,0.13442622888553224,0.0021001289802290626,0.0,0.004013875403087222,0.011838943112691668,0.06007424907188661,0.24553119730185505,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 08:00:00,0.08351749778290707,0.005309541139712708,0.8200631616161638,0.10754098418679424,0.04040260441841289,0.0,0.004385363590777027,0.01509775225288194,0.06344920688491396,0.29578414839797645,1.0,1.0,0.0,0.0,1.0,0.0
2021-02-19 09:00:00,0.10332876101655124,0.009948923250697095,0.8172964811442154,0.15049180296553935,0.04029856725970001,0.0,0.004724924077805929,0.019415811750191397,0.06176172797840028,0.3801011804384487,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-19 10:00:00,0.12840971366003068,0.01595409810706975,0.8054247105648467,0.18655737733610686,0.05465763374267539,0.0,0.002981296001712828,0.03517473681028944,0.06851164360445496,0.4573355817875212,0.0,0.0,0.0,1.0,0.0,1.0
2021-02-19 11:00:00,0.15495991707762144,0.012550744175872463,0.7934508031358329,0.19409836096873953,0.03836967956555116,0.10629921259842523,0.0014596593502149487,0.05617427210025922,0.056024299696253804,0.518381112984823,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-19 12:00:00,0.18773178159343717,0.007688849402611671,0.7246645973785398,0.173114753713664,0.027242226937999024,0.14960629921259844,0.0023562643087746715,0.07085849081553691,0.07931150860614243,0.5554806070826308,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 13:00:00,0.11976113447978365,0.0033598538323104297,0.6702360938599587,0.15475409811433988,0.003061018762875406,0.13385826771653545,0.003825314159184004,0.07229830193649787,0.12419844751940602,0.5838111298482295,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 14:00:00,0.13964760909940938,0.003018796503088668,0.503087079413853,0.15573770507885504,0.0009583050085168307,0.07874015748031497,0.008776361481670684,0.07466478538674144,0.1417482281471482,0.5780775716694773,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 15:00:00,0.1820440483149181,0.004119955983050044,0.4832679789597306,0.13081967146345283,0.0,0.0,0.012660272362067642,0.07523940466283106,0.1518731015862302,0.4387858347386173,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 16:00:00,0.1772069339056214,0.004596249877627232,0.3767299061051194,0.08786885268470772,0.0,0.0,0.03652040649597242,0.06750831961471314,0.1468106648666892,0.4758853288364251,0.0,1.0,1.0,1.0,0.0,1.0
2021-02-19 17:00:00,0.20888297582976229,0.009558066125392393,0.2587944124119619,0.03836065588988451,0.0,0.0,0.07220130227456698,0.07341319384934121,0.19946000674991568,0.5635750421585161,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 18:00:00,0.2398507163519411,0.013087368017320213,0.26456398689211064,0.01934426241406588,0.002209981880733352,0.0,0.12580340424413047,0.06864828457427169,0.3783327708403646,0.7564924114671165,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 19:00:00,0.28922845166408845,0.01713549825569662,0.23879324703953225,0.018688524537571374,0.0034041475285682154,0.0,0.15362370012001061,0.06719713906232988,0.4026324670941614,0.9045531197301857,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 20:00:00,0.30865197464573063,0.020054051401942434,0.20300191305497678,0.016065574080007115,5.944980497879192e-05,0.0,0.15281123404319255,0.0609982575949865,0.31218359770502874,0.8367622259696461,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 21:00:00,0.27511280795137694,0.028079267848272207,0.29960704975767516,0.03475409861757849,0.0,0.0,0.11319308934309698,0.0591909374331314,0.27033412082348973,0.891399662731872,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 22:00:00,0.3129505609272468,0.04069075581973615,0.3655994222577894,0.05377049209339712,0.0,0.0,0.10188241966896612,0.0742436955884833,0.23590955113061093,0.7372681281618888,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-19 23:00:00,0.3098615635862979,0.05039481857722765,0.3256543007049326,0.04393442574326028,0.0,0.0,0.09573840320178498,0.07927753904955294,0.2085723928450895,0.6846543001686342,1.0,0.0,0.0,0.0,1.0,0.0
2021-02-20 00:00:00,0.3313566856167717,0.05199158489207539,0.3104574910787209,0.07868852421106538,0.0,0.0,0.09750870029843013,0.07252498975611482,0.28248396895038813,0.6657672849915683,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 01:00:00,0.32224099261504513,0.06446507730671115,0.29933112723493027,0.10229508192370516,0.0,0.0,0.10767635828890064,0.04636143724199235,0.44245696928788397,0.6408094435075886,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 02:00:00,0.2919079485656349,0.07452587766162783,0.25811253220714675,0.11311475389039662,0.0,0.0,0.1267214195431334,0.03886562667332534,0.5352683091461358,0.700505902192243,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 03:00:00,0.2294952768344915,0.07124083848141982,0.23299424396267437,0.12655737766261285,0.0,0.0,0.12054848033535356,0.04610349398057973,0.5075936550793116,0.7021922428330524,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 04:00:00,0.20148363586443988,0.07623277371942906,0.25391660288835793,0.11114754145910026,0.0025847741295126924,0.0,0.1255716466993331,0.058087723377662256,0.43131960850489376,0.6640809443507589,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-20 05:00:00,0.21807687406875706,0.07261191929379751,0.22552283335390072,0.08688524586996595,0.0036639173285842415,0.0,0.1257804914236562,0.05967797277891446,0.3756328045899427,0.5706576728499158,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-20 06:00:00,0.2526014559609952,0.06821422483582507,0.2148942836520418,0.07934426223733328,0.0028535906389820123,0.0,0.12024347688904001,0.063118819107585,0.39217009787377666,0.5672849915682968,1.0,1.0,1.0,1.0,0.0,1.0
2021-02-20 07:00:00,0.24002216910367377,0.07325177539951691,0.30124378983037947,0.06950819723515698,0.035963254850974846,0.0,0.11986334944117137,0.06594554752492965,0.33985825177185286,0.5504215851602025,1.0,1.0,1.0,0.0,1.0,0.0
2021-02-20 08:00:00,0.24319178136707278,0.06217663182964773,0.3470847934004606,0.06557377087483032,0.01800101323145877,0.0,0.0902449605880707,0.08233748114798833,0.2608842389470132,0.36728499156829686,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 09:00:00,0.3129772135057743,0.0316435629487126,0.35841598027734684,0.07213114754294785,0.0,0.0,0.08707998640255574,0.08157429882194461,0.18663516706041178,0.2704890387858348,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 10:00:00,0.3175973832279339,0.018200147081835413,0.3053871400563813,0.04688524648703234,0.0,0.0,0.09412962270848323,0.08002732618625565,0.15558555518056028,0.31028667790893766,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 11:00:00,0.2945640788229929,0.016771219414912632,0.2931904385312148,0.01442622923899746,0.0006985352085008051,0.05118110236220474,0.09741291719644743,0.08039517869354314,0.13229834627067166,0.24991568296795957,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 12:00:00,0.28313873908476506,0.01985264502443248,0.23266162234360324,0.012131147869453848,0.00028238657364926164,0.12598425196850396,0.11964248487659947,0.09393737165090213,0.20013499831252116,0.14873524451939296,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 13:00:00,0.29187983557184566,0.02868339501441964,0.19879185800976762,0.01049180302844419,0.021097572638614975,0.14566929133858272,0.1049268198319852,0.09335588304694534,0.28552143098211274,0.10758853288364252,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 14:00:00,0.22291559493484175,0.04251201207408242,0.18674484994652826,0.005901638791623022,0.05259304540672713,0.09055118110236221,0.1746997387562846,0.09601122173400384,0.2618967262909214,0.06543001686340642,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 15:00:00,0.19558772039035438,0.07669306546346435,0.18331065042495875,0.002295081369543611,0.076038239148472,0.0,0.25022602933967886,0.11803840847290377,0.26527168410394875,0.03237774030354132,1.0,0.0,1.0,1.0,1.0,1.0
2021-02-20 16:00:00,0.20954257238274418,0.1337255576921901,0.20847072727675817,0.0032786883340587634,0.059745115423088746,0.0,0.2668051452428666,0.13042827168054327,0.21194735065811685,0.015514333895446883,1.0,0.0,0.0,0.0,1.0,0.0
2021-02-20 17:00:00,0.21683552109624613,0.24085719657864826,0.3198164518804187,0.009508196063929036,0.12145078202341288,0.0,0.2517702031916433,0.14252962311776124,0.1748228147148161,0.0300168634064081,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 18:00:00,0.24426007513106315,0.30523251469611296,0.425874093084221,0.01770491757305622,0.1632149162145466,0.0,0.21018643899085931,0.15748930188051286,0.15828552143098215,0.03743676222596965,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 19:00:00,0.2848453803596784,0.38894123564284067,0.4432855027081176,0.03213114816001423,0.3449885106789943,0.0,0.3148529541574562,0.1769902932962573,0.1208234897063787,0.10016863406408097,0.0,0.0,1.0,1.0,1.0,1.0
2021-02-20 20:00:00,0.30240358794821515,0.5274600811870027,0.3758936238629036,0.038032786951637254,0.5582498235891656,0.0,0.40893337064492086,0.19292576008254184,0.08572392845089437,0.2671163575042159,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 21:00:00,0.22419396943423878,0.5919131108976163,0.2744235477428953,0.04262295118845842,0.6652297476485016,0.0,0.37776329553970034,0.1970755210471054,0.07796152548093149,0.4128161888701519,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 22:00:00,0.18676338023335243,0.6409976384412489,0.27108222487253986,0.02622950802043066,0.7261935840736556,0.0,0.42003369311469757,0.18865819014505616,0.09112386095173812,0.4688026981450254,0.0,1.0,0.0,1.0,1.0,1.0
2021-02-20 23:00:00,0.1688137813546593,0.6496253266588425,0.2631159822196342,0.022295081809877392,0.8819469035698315,0.011811023622047247,0.4655411839167027,0.1760825116186094,0.0870739115761053,0.4451939291736932,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-21 00:00:00,0.14333661805065961,0.6213992344810294,0.26920338554424167,0.013770491362502954,0.768903745596191,0.04330708661417324,0.4844277335276542,0.1638111443166788,0.10394870064124201,0.4252951096121418,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-21 01:00:00,0.1450980979186527,0.6904188549109381,0.2751448230291718,0.015081967115491963,0.7950358120455644,0.07086614173228348,0.43104724736267813,0.16313005045864787,0.13196085048936892,0.3979763912310288,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-21 02:00:00,0.14215061481657001,0.6966263558086451,0.32341254792201735,0.011475409843185949,0.4646473980371225,0.09842519685039372,0.4138111720658914,0.1757122548465684,0.12993587580155253,0.32006745362563244,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-21 03:00:00,0.1325032576387933,0.6686392842587535,0.3288925450105482,0.008196721509127184,0.2378231290758657,0.10629921259842523,0.49083994268038694,0.18538289461798468,0.1417482281471482,0.24182124789207426,1.0,0.0,0.0,0.0,1.0,0.0
2021-02-21 04:00:00,0.11084968055241666,0.7021780444332818,0.39352449234199255,0.006557376668117527,0.3398551492577821,0.11811023622047247,0.5832060294523649,0.21137711820018115,0.12014849814377322,0.24789207419898826,1.0,1.0,1.0,0.0,1.0,0.0
2021-02-21 05:00:00,0.09093750262418367,0.7494501444952809,0.39510932037010194,0.007540983632632679,0.3770190316919156,0.1299212598425197,0.569890675796737,0.22936239242203227,0.08673641579480257,0.4816188870151772,1.0,1.0,0.0,0.0,1.0,0.0
2021-02-21 06:00:00,0.08028158266662333,0.7396440910196804,0.4037695678096669,0.007868852570879931,0.4840771451686694,0.12598425196850396,0.5149145558387315,0.24332292744650258,0.06243671954100574,0.6556492411467117,1.0,0.0,0.0,0.0,1.0,0.0
2021-02-21 07:00:00,0.06594702270617138,0.7267386784899875,0.3983819765148028,0.005573771201336321,0.435164171928836,0.09842519685039372,0.501185644554543,0.28917466056075014,0.053324333445831935,0.9467116357504217,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-21 08:00:00,0.04081057428274442,0.7242852453228542,0.4232282660494248,0.004262295298573916,0.24893765783277025,0.1299212598425197,0.5196796712573692,0.32865440514540134,0.052986837664529204,0.9767284991568299,0.0,1.0,1.0,0.0,1.0,1.0
2021-02-21 09:00:00,0.024382363003008087,0.659730730709235,0.4841732025945036,0.0016393448410096576,0.07536813645539583,0.19291338582677173,0.5447008468353076,0.3418081376118713,0.027337158285521437,0.9359190556492414,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-21 10:00:00,0.015211101200570875,0.6432727487928608,0.6159048224249046,0.0009836069645151526,0.023056185235253216,0.31102362204724415,0.5684328945465611,0.3366719411655807,0.02159973000337496,0.9615514333895449,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-21 11:00:00,0.007947725896119931,0.6390360874705139,0.756275618819627,0.001311475902762405,0.009033785582646859,0.4251968503937009,0.5869250431493486,0.3312279988308404,0.05703678704016201,0.9706576728499159,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-21 12:00:00,0.019326405366734002,0.5449296473268569,0.8032256881043531,0.002295081369543611,0.00865188520501136,0.49212598425196863,0.5551930405124961,0.3209360283538377,0.1636854539318259,0.973355817875211,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-21 13:00:00,0.030181818049053157,0.3924769751815382,0.7996930793553884,0.0032786883340587634,8.917470746818788e-05,0.42913385826771666,0.4894001911905841,0.33301436754270064,0.23118461019237266,0.9716694772344016,1.0,0.0,1.0,1.0,0.0,1.0
2021-02-21 14:00:00,0.04350796127124767,0.30041669508044694,0.7356512734832845,0.0045901642368211685,0.0,0.3149606299212599,0.5062621489596266,0.3303415120695808,0.25413432332095853,0.9753794266441823,1.0,0.0,1.0,1.0,0.0,1.0
2021-02-21 15:00:00,0.05056702448057592,0.28640975520526274,0.6599807380025007,0.008196721509127184,0.0,0.18110236220472442,0.5948292149729648,0.3811783164170411,0.26223422207222413,0.939966273187184,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 16:00:00,0.03784717265430839,0.34200228380117476,0.6044653383121288,0.013442622274482306,0.0,0.05511811023622048,0.7560678595106048,0.4277451465622621,0.3428957138035775,0.7679595278246207,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 17:00:00,0.056849730936743205,0.5008591269530154,0.4393850365002886,0.022950819686371898,0.0018726688568319457,0.03149606299212599,0.7602706717776031,0.4554505197161732,0.39892001349983136,0.645868465430017,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 18:00:00,0.08283599500099854,0.6322016057606271,0.4080025771603092,0.035081967555825745,0.037633018938640045,0.11023622047244096,0.4754800893224379,0.44488205879251647,0.4522443469456633,0.5989881956155144,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 19:00:00,0.1172870449848062,0.6934935209913499,0.415409087903807,0.04983606573307046,0.02787549659972963,0.14173228346456695,0.3918186206106456,0.4727282531677047,0.38440769490381377,0.5224283305227657,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 20:00:00,0.10658125184605614,0.7049539117371958,0.5082963334126599,0.05344262315514987,0.12899767628805756,0.11811023622047247,0.4556086640510995,0.4585561428449253,0.21295983800202503,0.38954468802698156,0.0,1.0,1.0,1.0,0.0,1.0
2021-02-21 21:00:00,0.12759261132106609,0.6828393535370294,0.55771518729438,0.03967213179264691,0.1665415205192294,0.10629921259842523,0.5176761141358958,0.440484658558341,0.3104961187985151,0.26947723440134913,0.0,1.0,1.0,1.0,0.0,1.0
2021-02-21 22:00:00,0.13535019115010258,0.6499514854341115,0.5861051507303295,0.03475409861757849,0.06731204168723715,0.07480314960629922,0.46332652835085925,0.38778180129576134,0.5264934188322646,0.19426644182124797,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-21 23:00:00,0.1424738777347645,0.625419912754252,0.6256056650441048,0.05049180375933835,0.018490827929001422,0.06299212598425198,0.3237314842812418,0.3453904920946058,0.6459669254134324,0.14097807757166952,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-22 00:00:00,0.14679816732488798,0.6544282709809691,0.5795718060702563,0.055737704524693475,0.004265523507228321,0.07480314960629922,0.2235479939074435,0.3084420948290104,0.7107661154235573,0.10758853288364252,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-22 01:00:00,0.1518736945256699,0.5835186494258515,0.48566260349301754,0.06622950755313767,0.0,0.06692913385826772,0.17267664939440666,0.27911040830254447,0.643941950725616,0.07015177065767286,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-22 02:00:00,0.15522899858960396,0.49642105925315855,0.4838671451887286,0.0613114757260298,0.0006461935323781731,0.03543307086614174,0.1250341344682066,0.2767494203145946,0.6041174485318934,0.0569983136593592,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-22 03:00:00,0.16511615595336457,0.5035722731841158,0.44668168048273893,0.05639344240118798,0.0235925258671271,0.03937007874015749,0.13940685844572198,0.29078654834478396,0.6209922375970302,0.07925801011804386,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-22 04:00:00,0.1555971692770981,0.4577652895605235,0.3315368025201866,0.0960655741938349,0.09881203781007596,0.03149606299212599,0.1832807778339121,0.30176545160850465,0.6635167060411745,0.0718381112984823,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-22 05:00:00,0.13050343800007813,0.2730733422243366,0.39277465169784376,0.16426229552622948,0.058659510288693414,0.0,0.2732282473758248,0.28439429529797944,0.7424907188660143,0.0688026981450253,1.0,1.0,1.0,0.0,1.0,0.0
2021-02-22 06:00:00,0.12616016301155153,0.16054801295824722,0.36996199591020984,0.170819672194347,0.031190469420829658,0.0,0.3522842391722838,0.26361938702926646,0.7057036787040163,0.11163575042158519,1.0,1.0,1.0,1.0,1.0,0.0
2021-02-22 07:00:00,0.14755524659659353,0.07933190285756564,0.41723766318892597,0.14557377113843148,0.008219581731850362,0.0,0.37495478474156413,0.27747825600130244,0.734053324333446,0.2529510961214166,1.0,0.0,0.0,0.0,1.0,1.0
2021-02-22 08:00:00,0.1484858962221613,0.04253063526652341,0.43057913712607787,0.1485245903844696,0.030416975762572986,0.0,0.4350029016645602,0.2596643715097375,0.8059399257509283,0.19460370994940984,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22 09:00:00,0.13313255057509327,0.029754343537754527,0.45297123864767364,0.1924590161277299,0.02429623062388693,0.0,0.448059077514823,0.2388983933672518,0.8282146473169087,0.1595278246205734,0.0,0.0,0.0,1.0,0.0,1.0
2021-02-22 10:00:00,0.1287653247762735,0.034393127867253154,0.42751012687060425,0.2275409836835556,0.06011926147833572,0.0,0.38170918372138024,0.22982332432192007,0.8758015524805942,0.18279932546374372,0.0,0.0,1.0,1.0,0.0,1.0
