Input;Q230;;14281213;
Input;R230;;14281213;
Input;S230;;14281213;
Input;T230;;14281213;
Input;O237;;14281213;
Input;P237;;14281213;
Input;Q237;;14281213;
Input;R237;;14281213;
Input;S237;;14281213;
Input;T237;;14281213;
Input;C85;Transmissionsleitwert gesamt (W/K);10092543;
Input;B143;Hilfsstrom;10092543;
Input;B144;Hilfsstrom;10092543;
Input;F17;='PHPP Input'!B2;49407;
Input;F84;='PHPP Input'!AD72;49407;
Input;F86;='PHPP Input'!AF72;49407;
Input;F87;='PHPP Input'!AG72;49407;
Input;F88;='PHPP Input'!AH72;49407;
Input;F89;='PHPP Input'!AI72;49407;
Input;F96;='PHPP Input'!AR72;49407;
Input;F97;='PHPP Input'!C46;49407;
Input;F98;='PHPP Input'!AT72;49407;
Input;F99;='PHPP Input'!AT72;49407;
Input;F100;='PHPP Input'!AU72;49407;
Input;F101;='PHPP Input'!AW72;49407;
Input;F108;='PHPP Input'!C47;49407;
Input;F109;='PHPP Input'!BE72;49407;
Input;F135;='PHPP Input'!G47;49407;
Input;F136;='PHPP Input'!N46;49407;
Input;F144;='PHPP Input'!BX72;49407;
Input;F146;='PHPP Input'!B50;49407;
Input;F160;='PHPP Input'!CG72;49407;
Input;F179;='PHPP Input'!B3;49407;
Input;F204;='PHPP Input'!D52;49407;
Input;F205;='PHPP Input'!D53;49407;
Input;F206;='PHPP Input'!D54;49407;
Input;F207;='PHPP Input'!D55;49407;
Input;F208;='PHPP Input'!D56;49407;
Input;F209;='PHPP Input'!B52;49407;
Input;F210;='PHPP Input'!B53;49407;
Input;F211;='PHPP Input'!B54;49407;
Input;F212;='PHPP Input'!B55;49407;
Input;F213;='PHPP Input'!B56;49407;
Input;F214;='PHPP Input'!C52;49407;
Input;F215;='PHPP Input'!C53;49407;
Input;F216;='PHPP Input'!C54;49407;
Input;F217;='PHPP Input'!C55;49407;
Input;F218;='PHPP Input'!C56;49407;
Input;F219;='PHPP Input'!G52;49407;
Input;F220;='PHPP Input'!G53;49407;
Input;F221;='PHPP Input'!G54;49407;
Input;F222;='PHPP Input'!G55;49407;
Input;F223;='PHPP Input'!G56;49407;
Input;D8;Pflicht;10079487;
Input;D9;Kann, sollte;10079487;
Input;D10;Kann, muss nicht;14281213;
Input;D12;;10079487;
Input;D13;10;10079487;
Input;D17;;10079487;
Input;D24;Werft Korneuburg;10079487;
Input;D25;44181;10079487;
Input;D26;Ausgangsvariante Baufeld B7 auf Basis von "GrobkostenschätzungMaßnahmen_BasisZQ1.0_Werft20201129_V1.xlsx" [30.11.2020];10079487;
Input;D27;Ausgangsvariante;10079487;
Input;D28;;10079487;
Input;D32;=P32*0.8;10079487;
Input;D33;;10079487;
Input;D34;;10079487;
Input;D35;;10079487;
Input;D36;=P36*0.8;10079487;
Input;D38;0.5;10079487;
Input;D41;;10079487;
Input;D48;='C:\Users\Simon Schneider\Nextcloud\EE2\1_Forschung\2_Laufend\FLUCCO+\4- Ergebnisse\AP5\Werft Korneuburg\[PEQWerft-12-2020_PV_B7.xlsx]Flächen'!$AG$22;10079487;
Input;D49;='C:\Users\Simon Schneider\Nextcloud\EE2\1_Forschung\2_Laufend\FLUCCO+\4- Ergebnisse\AP5\Werft Korneuburg\[PEQWerft-12-2020_PV_B7.xlsx]Flächen'!$AH$22;10079487;
Input;D50;='C:\Users\Simon Schneider\Nextcloud\EE2\1_Forschung\2_Laufend\FLUCCO+\4- Ergebnisse\AP5\Werft Korneuburg\[PEQWerft-12-2020_PV_B7.xlsx]Flächen'!$AI$22;10079487;
Input;D51;='C:\Users\Simon Schneider\Nextcloud\EE2\1_Forschung\2_Laufend\FLUCCO+\4- Ergebnisse\AP5\Werft Korneuburg\[PEQWerft-12-2020_PV_B7.xlsx]Flächen'!$AJ$22;10079487;
Input;D94;;10079487;
Input;D95;;10079487;
Input;D96;;10079487;
Input;D97;;10079487;
Input;D98;5;10079487;
Input;D99;5;10079487;
Input;D100;5;10079487;
Input;D101;5;10079487;
Input;D103;;14281213;
Input;D104;;14281213;
Input;D105;;10079487;
Input;D106;;10079487;
Input;D107;;10079487;
Input;D108;;10079487;
Input;D109;5;10079487;
Input;D110;5;10079487;
Input;D111;5;10079487;
Input;D112;5;10079487;
Input;D113;5;10079487;
Input;D131;;10079487;
Input;D132;;10079487;
Input;D133;0.75;10079487;
Input;D134;;14281213;
Input;D135;10000;10079487;
Input;D136;7;10079487;
Input;D137;0.8;10079487;
Input;D138;3;10079487;
Input;D139;3;10079487;
Input;D140;3;10079487;
Input;D141;3;10079487;
Input;D143;;14281213;
Input;D144;;14281213;
Input;D145;;10079487;
Input;D146;;14281213;
Input;D147;;10079487;
Input;D148;;14281213;
Input;D149;;10079487;
Input;D150;;10079487;
Input;D151;;10079487;
Input;D158;70;10079487;
Input;D159;;10079487;
Input;D160;;10079487;
Input;D163;;10079487;
Input;D164;;10079487;
Input;D170;;10079487;
Input;D171;;10079487;
Input;D172;;10079487;
Input;D173;;10079487;
Input;D179;275;14281213;
Input;D180;4;10079487;
Input;D181;;10079487;
Input;D184;;10079487;
Input;D185;;10079487;
Input;D204;2136.3;10079487;
Input;D205;789.6;10079487;
Input;D206;2266.2;10079487;
Input;D207;836.1;10079487;
Input;D208;0;10079487;
Input;D209;;14281213;
Input;D210;;14281213;
Input;D211;;14281213;
Input;D212;;14281213;
Input;D213;;14281213;
Input;D214;0.4;14281213;
Input;D215;0.4;14281213;
Input;D216;0.4;14281213;
Input;D217;0.4;14281213;
Input;D218;0;14281213;
Input;D219;1;14281213;
Input;D220;1;14281213;
Input;D221;1;14281213;
Input;D222;1;14281213;
Input;D223;1;14281213;
Input;D227;;10079487;
Input;D228;;10079487;
Input;D229;;10079487;
Input;D230;;10079487;
Input;D232;;10079487;
Input;D233;;10079487;
Input;D234;;10079487;
Input;D235;;10079487;
Input;D236;;10079487;
Input;D237;1.2;10079487;
Input;D239;;10079487;
Input;D245;Input;10079487;
Input;D246;PHPP;49407;
Input;D247;PHPP Optional;10092543;
Input;D248;Input optional;14281213;
Input;F245;;10079487;
Input;F246;;49407;
Input;F247;;10092543;
Input;F248;;14281213;
Adv;D6;0.45;14281213;
Adv;E6;0.45;14281213;
Adv;F6;0.45;14281213;
Adv;G6;0.45;14281213;
Adv;H6;0.45;14281213;
Adv;I6;0.45;14281213;
Adv;D7;0;14281213;
Adv;E7;0;14281213;
Adv;F7;0;14281213;
Adv;G7;0;14281213;
Adv;H7;0;14281213;
Adv;I7;0;14281213;
Adv;D10;0.85;14281213;
Adv;E10;0.85;14281213;
Adv;F10;0.85;14281213;
Adv;G10;0.85;14281213;
Adv;H10;0.85;14281213;
Adv;I10;0.85;14281213;
Adv;D12;0.35;14281213;
Adv;E12;0.35;14281213;
Adv;F12;0.35;14281213;
Adv;G12;0.35;14281213;
Adv;H12;0.35;14281213;
Adv;I12;0.35;14281213;
Adv;D14;0;14281213;
Adv;E14;0;14281213;
Adv;F14;0;14281213;
Adv;G14;0;14281213;
Adv;H14;0;14281213;
Adv;I14;0;14281213;
PHPP Input;BF72;15;10092543;
PHPP Input;BG72;7.5;10092543;
PHPP Input;BH72;7.5;10092543;
PHPP Input;BI72;15;10092543;
PHPP Input;BO72;10000;10092543;
PHPP Input;BP72;10;10092543;
PHPP Input;BR72;3;10092543;
PHPP Input;BS72;2;10092543;
PHPP Input;BT72;2;10092543;
PHPP Input;BU72;3;10092543;
PHPP Input;BX72;0.1;10092543;
PHPP Input;CB72;0.8;10092543;
PHPP Input;CG72;24000;10092543;
PHPP Input;CI72;41000;10092543;
PHPP Input;CX72;2;10092543;
PHPP Input;CY72;146;10092543;
PHPP Input;EP72;22.206933989528;10092543;
PHPP Input;EQ72;60;10092543;
PHPP Input;ER72;201.014834319741;10092543;
PHPP Input;ES72;0;10092543;
PHPP Input;ET72;22;10092543;
PHPP Input;EU72;60;10092543;
PHPP Input;EV72;163.163824207161;10092543;
PHPP Input;AP70;Heizung;49407;
PHPP Input;AQ70;Heizung;49407;
PHPP Input;AR70;Heizung;49407;
PHPP Input;AS70;Heizung;49407;
PHPP Input;AT70;Heizung;49407;
PHPP Input;AU70;Heizung;49407;
PHPP Input;AV70;Heizung;49407;
PHPP Input;AW70;Heizung;49407;
PHPP Input;AX70;Heizung;49407;
PHPP Input;AY70;Heizung;49407;
PHPP Input;AZ70;Heizung;49407;
PHPP Input;AR72;0.951423584461818;49407;
PHPP Input;AS72;20;10092543;
PHPP Input;AT72;3;10092543;
PHPP Input;AU72;3;10092543;
PHPP Input;AV72;3;10092543;
PHPP Input;AW72;3;10092543;
PHPP Input;BD72;16;49407;
Ergebnisse;Z1;e-Speicher (Achtung, in Speicher);49407;
Ergebnisse;T6;konv WP;49407;
Ergebnisse;V6;=SIM!X49;49407;
Ergebnisse;AK10;Endenergie neu georndet;49407;
Ergebnisse;AA12;=(SIM!FY31+SIM!EZ31)/1000;49407;
Ergebnisse;AA13;=SIM!HC31/1000;49407;
Ergebnisse;AL11;Erdgas;49407;
Ergebnisse;AM11;Fernwärme;49407;
Ergebnisse;AN11;WP konv ohne DSM;49407;
Ergebnisse;AO11;WP plus DSM;49407;
Ergebnisse;AL12;=SIM!AR49*SIM!AD49/(SIM!AD49+SIM!AG49);49407;
Ergebnisse;AM12;=SIM!AQ49*SIM!AD49/(SIM!AD49+SIM!AG49);49407;
Ergebnisse;AN12;=SIM!X31/1000-AN16;49407;
Ergebnisse;AO12;=V15-AO16;49407;
Ergebnisse;AL13;=AM13;49407;
Ergebnisse;AM13;=SIM!AE49-AM17;49407;
Ergebnisse;AN13;=SIM!Y31/1000-AN17;49407;
Ergebnisse;AO13;=W15-AO17;49407;
Ergebnisse;AL14;=SIM!AR49-AL12;49407;
Ergebnisse;AM14;=SIM!AQ49-AM12;49407;
Ergebnisse;AN14;=SIM!Z31/1000-AN18;49407;
Ergebnisse;AO14;=X15-AO18;49407;
Ergebnisse;AL15;0;49407;
Ergebnisse;AM15;0;49407;
Ergebnisse;AN15;0;49407;
Ergebnisse;AO15;=Y15;49407;
Ergebnisse;AL16;=AM16;49407;
Ergebnisse;AM16;=SIM!AC49;49407;
Ergebnisse;AN16;=SIM!IP49;49407;
Ergebnisse;AO16;=SIM!IS49;49407;
Ergebnisse;AL17;=AM17;49407;
Ergebnisse;AM17;=SIM!IX49;49407;
Ergebnisse;AN17;=SIM!IQ49;49407;
Ergebnisse;AO17;=SIM!IT49;49407;
Ergebnisse;AL18;=AM18;49407;
Ergebnisse;AM18;=SIM!AF49;49407;
Ergebnisse;AN18;=SIM!IR49;49407;
Ergebnisse;AO18;=SIM!IU49;49407;
Ergebnisse;AL19;=SUM(AL16:AL18);49407;
Ergebnisse;AM19;=SUM(AM16:AM18);49407;
Ergebnisse;AN19;=SUM(AN16:AN18);49407;
Ergebnisse;AO19;=SUM(AO16:AO18);49407;
Ergebnisse;AL20;=$AO20;49407;
Ergebnisse;AM20;=$AO20;49407;
Ergebnisse;AN20;=$AO20;49407;
Ergebnisse;AO20;=Energiesumme!I5;49407;
Ergebnisse;AL21;=AL12+AL14;49407;
Ergebnisse;AM21;=AM12+AM14;49407;
Ergebnisse;AN21;0;49407;
Ergebnisse;AO21;0;49407;
Ergebnisse;AL22;=AL13+AL19+AL20;49407;
Ergebnisse;AM22;=AM13+AM19+AM20;49407;
Ergebnisse;AN22;=SUM(AN12:AN18)+AN20;49407;
Ergebnisse;AO22;=SUM(AO12:AO18)+AO20;49407;
Ergebnisse;AL23;=SUM(AL21:AL22);49407;
Ergebnisse;AM23;=SUM(AM21:AM22);49407;
Ergebnisse;AN23;=SUM(AN21:AN22);49407;
Ergebnisse;AO23;=SUM(AO21:AO22);49407;
Ergebnisse;AL24;=$AO24;49407;
Ergebnisse;AM24;=$AO24;49407;
Ergebnisse;AN24;=$AO24;49407;
Ergebnisse;AO24;=Energiesumme!J2;49407;
Ergebnisse;AL25;=$AO25;49407;
Ergebnisse;AM25;=$AO25;49407;
Ergebnisse;AN25;=$AO25;49407;
Ergebnisse;AO25;=Energiesumme!K2;49407;
Ergebnisse;AL26;=$AO26;49407;
Ergebnisse;AM26;=$AO26;49407;
Ergebnisse;AN26;=$AO26;49407;
Ergebnisse;AO26;=Energiesumme!L2;49407;
Ergebnisse;AL27;=AL24+AL22;49407;
Ergebnisse;AM27;=AM24+AM22;49407;
Ergebnisse;AN27;=AN24+AN22;49407;
Ergebnisse;AO27;=AO24+AO22;49407;
Ergebnisse;AL28;=AL25+AL26;49407;
Ergebnisse;AM28;=AM25+AM26;49407;
Ergebnisse;AN28;=AN25+AN26;49407;
Ergebnisse;AO28;=AO25+AO26;49407;
Ergebnisse;AL29;=AL28+AL27;49407;
Ergebnisse;AM29;=AM28+AM27;49407;
Ergebnisse;AN29;=AN28+AN27;49407;
Ergebnisse;AO29;=AO28+AO27;49407;
Ergebnisse;AL30;0;49407;
Ergebnisse;AM30;0;49407;
Ergebnisse;AN30;=SIM!AA31/1000;49407;
Ergebnisse;AO30;=AA15;49407;
Ergebnisse;P42;=Energiesumme!I2;49407;
Varianten;AW1;Heizung;49407;
Varianten;AX1;Heizung;49407;
Varianten;AY1;Heizung;49407;
Varianten;AZ1;Heizung;49407;
Varianten;BA1;Heizung;49407;
Varianten;BB1;Heizung;49407;
Varianten;BC1;Heizung;49407;
Varianten;BD1;Heizung;49407;
Varianten;BE1;Heizung;49407;
Varianten;BF1;Heizung;49407;
Varianten;BG1;Heizung;49407;
Varianten;A5;Berechne Variante;49407;
Varianten;A6;10;49407;
Varianten;A7;10;49407;
Varianten;H3;24000;10079487;
Varianten;I3;2000;10079487;
Varianten;J3;1000;10079487;
Varianten;K3;1070.3658841834;10079487;
Varianten;L3;4281.46353673361;10079487;
Varianten;M3;32351.829420917;10079487;
Varianten;N3;0.2;10079487;
Varianten;O3;14065.7177885964;10079487;
Varianten;P3;6028.16476654134;10079487;
Varianten;Q3;9665.91784373255;10079487;
Varianten;R3;9370.7544;10079487;
Varianten;S3;Brigitta (schwammig);10079487;
Varianten;T3;0.64;10079487;
Varianten;U3;2.26;10079487;
Varianten;V3;0.55;10079487;
Varianten;W3;1.34;10079487;
Varianten;X3;0.7;10079487;
Varianten;Y3;204;10079487;
Varianten;Z3;-1.23;10079487;
Varianten;AA3;0.904;10079487;
Varianten;AB3;-1.9;10079487;
Varianten;AC3;0.516;10079487;
Varianten;AD3;-0.89;10079487;
Varianten;AE3;0.75;10079487;
Varianten;AF3;0;10079487;
Varianten;AG3;0;10079487;
Varianten;AH3;0.06;10079487;
Varianten;AI3;0;10079487;
Varianten;AJ3;1.25;10079487;
Varianten;AK3;0;10079487;
Varianten;AL3;wird berechnet;10079487;
Varianten;AM3;2.5;10079487;
Varianten;AN3;1.06560157035739;10079487;
Varianten;AO3;0.960593876817928;10079487;
Varianten;AP3;0.5;10079487;
Varianten;AQ3;wird berechnet;10079487;
Varianten;AR3;300;10079487;
Varianten;AS3;36.2;10079487;
Varianten;AT3;5.8;10079487;
Varianten;AU3;2.6;10079487;
Varianten;AV3;20;10079487;
Varianten;AW3;22;10079487;
Varianten;AX3;25;10079487;
Varianten;AY3;0.7;10079487;
Varianten;AZ3;70;10079487;
Varianten;BA3;4.27339451417915;10079487;
Varianten;BB3;4.27339451417915;10079487;
Varianten;BC3;4.27339451417915;10079487;
Varianten;BD3;4.27339451417915;10079487;
Varianten;BE3;4.27339451417915;10079487;
Varianten;BF3;0.95;10079487;
Varianten;BG3;0.95;10079487;
Varianten;BH3;25;10079487;
Varianten;BI3;23;10079487;
Varianten;BJ3;0.95;10079487;
Varianten;BK3;13.1991355551221;10079487;
Varianten;BL3;4.84;10079487;
Varianten;BM3;4.84;10079487;
Varianten;BN3;4.84;10079487;
Varianten;BO3;4.84;10079487;
Varianten;BP3;4.84;10079487;
Varianten;BQ3;4.84;10079487;
Varianten;BR3;60;10079487;
Varianten;BS3;70;10079487;
Varianten;BT3;0.6;10079487;
Varianten;BU3;100;10079487;
Varianten;BV3;1000;10079487;
Varianten;BW3;15.9481061210499;10079487;
Varianten;BX3;0.7;10079487;
Varianten;BY3;3;10079487;
Varianten;BZ3;3;10079487;
Varianten;CA3;3;10079487;
Varianten;CB3;3;10079487;
Varianten;CC3;3;10079487;
Varianten;CD3;0.5;10079487;
Varianten;CE3;0.1;10079487;
Varianten;CF3;0.4;10079487;
Varianten;CG3;20;10079487;
Varianten;CH3;1;10079487;
Varianten;CI3;0.742908985830072;10079487;
Varianten;CJ3;0;10079487;
Varianten;CK3;0.371454492915036;10079487;
Varianten;CL3;90;10079487;
Varianten;CM3;0.9;10079487;
Varianten;CN3;24000;10079487;
Varianten;CO3;53;10079487;
Varianten;CP3;41000;10079487;
Varianten;CQ3;0.000119047619047619;10079487;
Varianten;CR3;97369429.4634586;10079487;
Varianten;CS3;67.1677626550247;10079487;
Varianten;CT3;0.4;10079487;
Varianten;CU3;0.206144107573545;10079487;
Varianten;CV3;18.0206192489091;10079487;
Varianten;CW3;0.5;10079487;
Varianten;CX3;0.9;10079487;
Varianten;CY3;0.5;10079487;
Varianten;CZ3;0.17;10079487;
Varianten;DA3;1;10079487;
Varianten;DB3;1.4;10079487;
Varianten;DC3;1.4;10079487;
Varianten;DD3;1.4;10079487;
Varianten;DE3;200;10079487;
Varianten;DF3;4;10079487;
Varianten;DG3;0.000119047619047619;10079487;
Varianten;DH3;19.6588573624463;10079487;
Varianten;DI3;6.55295245414875;10079487;
Varianten;DJ3;0.9;10079487;
Varianten;DK3;0.9;10079487;
Varianten;DL3;93;10079487;
Varianten;DM3;0.5;10079487;
Varianten;DN3;0.17;10079487;
Varianten;DO3;0.03;10079487;
Varianten;DP3;0.29;10079487;
Varianten;DQ3;235;10079487;
Varianten;DR3;116;10079487;
Varianten;DS3;146;10079487;
Varianten;DT3;4291;10079487;
Varianten;DU3;2035;10079487;
Varianten;DV3;165;10079487;
Varianten;DW3;1978;10079487;
Varianten;DX3;1463;10079487;
Varianten;DY3;67;10079487;
Varianten;DZ3;0.34;10079487;
Varianten;EA3;1.16111111111111;10079487;
Varianten;EB3;4.18;10079487;
Varianten;EC3;;10079487;
Varianten;EE3;4;10079487;
Varianten;EF3;5;10079487;
Varianten;EM3;FALSE;10079487;
Varianten;EN3;TRUE;10079487;
Varianten;EO3;TRUE;10079487;
Varianten;EP3;TRUE;10079487;
Varianten;EQ3;TRUE;10079487;
Varianten;ER3;TRUE;10079487;
Varianten;ES3;TRUE;10079487;
Varianten;ET3;TRUE;10079487;
Varianten;EU3;TRUE;10079487;
Varianten;EV3;2136.3;10079487;
Varianten;EW3;789.6;10079487;
Varianten;EX3;2266.2;10079487;
Varianten;EY3;836.1;10079487;
Varianten;EZ3;0;10079487;
Varianten;FA3;0.7;10079487;
Varianten;FB3;0.7;10079487;
Varianten;FC3;0.7;10079487;
Varianten;FD3;0.7;10079487;
Varianten;FE3;0.7;10079487;
Varianten;FF3;0.288597270961328;10079487;
Varianten;FG3;0.264135367950592;10079487;
Varianten;FH3;0.349487964671022;10079487;
Varianten;FI3;0.365748261755877;10079487;
Varianten;FJ3;0;10079487;
Varianten;FK3;1.01196945827309;10079487;
Varianten;FL3;1.11717710599643;10079487;
Varianten;FM3;0.651105155871;10079487;
Varianten;FN3;0.585477190603254;10079487;
Varianten;FO3;1;10079487;
Varianten;FP3;1;10079487;
Varianten;FQ3;1;10079487;
Varianten;FR3;1;10079487;
Varianten;FS3;1;10079487;
Varianten;FT3;1;10079487;
Varianten;FU3;1;10079487;
Varianten;FV3;1;10079487;
Varianten;FW3;1;10079487;
Varianten;FX3;1;10079487;
Varianten;FY3;1;10079487;
Varianten;FZ3;1;10079487;
Varianten;GA3;0.9;10079487;
PV&WindProfile;G8;Gewählte Variante (Dashboard oder Variante);10092543;
PV&WindProfile;G9;=SIM!$DY$6;10092543;
PV&WindProfile;A9;h;10092543;
PV&WindProfile;B9;Dach OW (320 kWp, 60%PV/Roof area);10079487;
PV&WindProfile;C9;Fassade SO/SW (209 kWp, 22% PV/ ref Area);10079487;
PV&WindProfile;D9;Dach+Fass;10079487;
PV&WindProfile;E9;Var4;10079487;
PV&WindProfile;F9;Var5;10079487;
PV&WindProfile;L9;Wind 2013;10079487;
PV&WindProfile;M9;Wind 2015;10079487;
PV&WindProfile;N9;Wind 2016;10079487;
PV&WindProfile;O9;Wind 2030, TU EEG, "Stromzukunft";10079487;
PV&WindProfile;P9;WEB 2015 Umgebung Wien;10079487;
PV&WindProfile;Q9;Gewählte Variante;10092543;
Energiesumme;CH1;;14281213;
Energiesumme;CH2;;14281213;
SIM;GH5;21;14408690;
SIM;GI5;60;14408690;
SIM;GJ5;0;14408690;
SIM;GK5;0;14408690;
SIM;GL5;21;14408690;
SIM;GM5;60;14408690;
SIM;GN5;0;14408690;
SIM;GO5;24.454337658445;14408690;
SIM;GH6;22;10092543;
SIM;GI6;60;10092543;
SIM;GJ6;101.596079739143;10092543;
SIM;GK6;0;10092543;
SIM;GL6;22;10092543;
SIM;GM6;60;10092543;
SIM;GN6;0;10092543;
SIM;GO6;20.7361067470507;10092543;
SIM;CN7;0;10092543;
SIM;CN8;0.1;10092543;
SIM;CN9;0.2;10092543;
SIM;CN10;0.3;10092543;
SIM;CN11;0.4;10092543;
SIM;CN12;0.5;10092543;
SIM;CN13;0.6;10092543;
SIM;CN14;0.7;10092543;
SIM;CN15;0.8;10092543;
SIM;CN16;0.9;10092543;
SIM;CN17;1;10092543;
SIM;AQ1;Heizung;49407;
SIM;AR1;Heizung;49407;
SIM;AS1;Heizung;49407;
SIM;AT1;Heizung;49407;
SIM;AU1;Heizung;49407;
SIM;AV1;Heizung;49407;
SIM;AW1;Heizung;49407;
SIM;AX1;Heizung;49407;
SIM;AY1;Heizung;49407;
SIM;AZ1;Heizung;49407;
SIM;BA1;Heizung;49407;
SIM;BE7;='PHPP Input'!C47;49407;
SIM;BF7;='PHPP Input'!BE72;49407;
SIM;BM7;;49407;
SIM;BN7;;49407;
SIM;BO7;;49407;
SIM;BP7;;49407;
SIM;BQ7;;49407;
SIM;BR7;;49407;
SIM;BS7;;49407;
SIM;BN31;=SUM(BN56:BN9033);49407;
SIM;BO31;=SUM(BO56:BO9033);49407;
SIM;BP31;=SUM(BP56:BP9033);49407;
SIM;BQ31;=SUM(BQ56:BQ9033);49407;
SIM;BR31;=SUM(BR56:BR9033);49407;
SIM;BS31;=SUM(BS56:BS9033);49407;
SIM;BT31;=SUM(BT56:BT9033);49407;
SIM;BU31;=SUM(BU56:BU9033);49407;
SIM;BV31;=SUM(BV56:BV9033);49407;
SIM;BW31;=SUM(BW56:BW9033);49407;
SIM;BX31;=SUM(BX56:BX9033);49407;
SIM;CI31;=SUM(CI56:CI9033);49407;
SIM;CJ31;=SUM(CJ56:CJ9033);49407;
SIM;CK31;=SUM(CK56:CK9033);49407;
SIM;CL31;=SUM(CL56:CL9033);49407;
SIM;CM31;=SUM(CM56:CM9033);49407;
SIM;CN31;=SUM(CN56:CN9033);49407;
SIM;CO31;=SUM(CO56:CO9033);49407;
SIM;CP31;=SUM(CP56:CP9033);49407;
SIM;CQ31;=SUM(CQ56:CQ9033);49407;
SIM;CR31;=SUM(CR56:CR9033);49407;
SIM;CS31;=SUM(CS56:CS9033);49407;
SIM;CT31;=SUM(CT56:CT9033);49407;
SIM;CU31;=SUM(CU56:CU9033);49407;
SIM;CV31;=SUM(CV56:CV9033);49407;
SIM;CW31;=SUM(CW56:CW9033);49407;
SIM;CX31;=SUM(CX56:CX9033);49407;
SIM;CY31;=SUM(CY56:CY9033);49407;
SIM;CZ31;=SUM(CZ56:CZ9033);49407;
SIM;DA31;=SUM(DA56:DA9033);49407;
SIM;DB31;=SUM(DB56:DB9033);49407;
SIM;EB31;=SUM(EB56:EB9033);49407;
SIM;AE33;Strombedarf Kühlen inkl. Hilfsstrom Kühlen;49407;
SIM;AK33;PV Direktdeckung;49407;
SIM;AM33;PV Überschuss;49407;
SIM;BN33;PV Produktion;49407;
