Roof tilt: 15° (Vienna);Azi80Tilt27Wp460;Gesamtquartier;Azi-100Tilt15Wp460;BICHL_100 kWp 90%;V1oPBlend_ges;Var_Planstand_Pilzgasse
0.27799999999999997;0.134;318.31530047692723;0.095;28.773;39.28;115.997
0.21733333333333335;0.187;349.9054010507278;0.063;18.5778;48.43;58.478
0.105;0.166;255.76851020842935;0.023;13.1355;37.07;27.304
0.004333333333333333;0.002;5.508036534702603;0.002;2.3714999999999997;0.72;0.597
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0006666666666666666;0.001;2.7540182673513014;0.001;0.0495;0.26;0.607
0.029333333333333333;0.025;187.14645706391065;0.102;2.2356000000000003;21;33.229
0.06833333333333333;0.034;341.3234628037367;0.164;8.721900000000002;42.13;109.11
0.11166666666666668;0.081;508.63182239201655;0.214;14.3487;64.71;164.634
0.13666666666666666;0.161;684.6120560306033;0.255;19.322100000000002;87.28;222.777
0.15033333333333335;0.233;769.896429164785;0.255;22.6098;97.56;261.755
0.153;0.266;736.3601375249717;0.219;23.4765;92.94;265.646
0.143;0.253;611.2420336712665;0.166;28.7442;78.46;238.14
0.109;0.216;462.4405667153765;0.111;29.924100000000003;61.43;184.21
0.073;0.186;340.2512834768474;0.057;23.948100000000004;47.94;128.39
0.03;0.082;147.32505234034028;0.026;14.5701;19.83;62.825
0.001;0.002;5.508036534702603;0.002;2.538;0.53;0.598
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0016666666666666668;0.001;2.7540182673513014;0.001;0.0495;0.26;0.278
0.08;0.02;226.32938164957145;0.128;3.8808000000000002;25.4;19.955
0.22;0.029;426.8366255027717;0.21;19.8414;52.66;62.546
0.2976666666666667;0.087;621.0163229999605;0.265;39.9033;78.97;90.304
0.46799999999999997;0.181;780.6773566585657;0.292;55.3329;98.8;115.237
0.4676666666666667;0.264;878.0203896135263;0.29;64.71990000000001;110.19;145.353
0.3036666666666667;0.324;893.8094699152449;0.259;67.0248;112.06;148.848
0.27399999999999997;0.354;827.5383578261853;0.205;63.693;106.91;127.323
0.268;0.348;686.4928346100099;0.133;53.7318;94.45;111.883
0.26033333333333336;0.302;503.0943219569948;0.058;38.511;73.41;73.041
0.18066666666666667;0.22;315.7905864752152;0.016;19.5453;46.82;40.35
0.0036666666666666666;0.002;5.508036534702603;0.002;3.2661000000000002;0.72;2.078
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.001;0.001;2.7540182673513014;0.001;0.108;0.24;1.326
0.025666666666666667;0.026;179.37857335383273;0.098;4.144500000000001;19.98;45.071
0.057;0.033;383.79078268540457;0.187;20.394900000000003;46.64;113.11
0.07533333333333334;0.083;545.8502599305299;0.231;40.185;68.38;67.037
0.09599999999999999;0.157;643.0606664595275;0.24;53.0478;80.14;57.152
0.103;0.215;697.2312001563394;0.233;52.3242;86.24;281.95
0.13599999999999998;0.24;663.2850892682734;0.203;43.9371;81.39;257.657
0.10733333333333334;0.253;612.0977494292553;0.168;37.7748;77.06;54.896
0.09300000000000001;0.259;533.0629268181331;0.117;29.0196;71.29;96.941
0.058666666666666666;0.221;391.02296275762734;0.059;18.9216;54.92;136.742
0.026333333333333334;0.147;227.94503605224844;0.022;11.3319;32.38;125.765
0.001;0.003;8.262054802053903;0.003;2.2149;0.8;16.141
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0016666666666666668;0;0.7713639142656338;0.001;0.108;0.15;1.699
0.057;0.031;108.26839816987135;0.05;3.9609;11.74;53.663
0.08700000000000001;0.054;212.04733794049022;0.089;18.1503;23.86;132.974
0.11666666666666665;0.086;316.7483066820795;0.125;36.5274;36.21;187.813
0.17266666666666666;0.133;451.6290172445082;0.169;52.325100000000006;52.59;258.935
0.16566666666666666;0.148;448.4712783892824;0.158;62.7597;52.31;294.952
0.15366666666666667;0.187;519.7323759803415;0.17;67.4649;61.04;275.656
0.15866666666666665;0.155;400.70083159703825;0.129;64.1349;46.84;271.436
0.131;0.173;394.590263510713;0.11;54.1809;48.63;234.036
0.08700000000000001;0.107;232.51884629522414;0.062;39.087;28.62;178.203
0.06066666666666667;0.074;140.34657117526967;0.029;20.1429;17.98;89.556
0.0016666666666666668;0.002;5.508036534702603;0.002;3.8565;0.59;3.209
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0023333333333333335;0.001;2.7540182673513014;0.001;0.1701;0.42;2.46
0.04466666666666667;0.016;45.51059961686889;0.017;4.6880999999999995;5;57.447
0.08133333333333333;0.018;50.343692726589055;0.019;21.642300000000002;5.53;148.934
0.23933333333333331;0.082;299.7842705534173;0.119;41.3595;34.57;217.143
0.3293333333333333;0.133;455.01580301498035;0.17;56.379599999999996;53.59;288.63
0.6223333333333333;0.229;732.0450954479544;0.248;65.47590000000001;88.76;337.326
0.4916666666666667;0.344;947.2626269148199;0.287;67.7727;113.64;353.64
0.38999999999999996;0.184;464.1699081868994;0.142;64.41029999999999;55.88;338.338
0.37366666666666665;0.159;365.0432891929944;0.103;54.446400000000004;45.31;289.439
0.31;0.029;80.25221171032055;0.03;39.3831;8.74;214.894
0.22266666666666668;0.004;11.016073069405206;0.004;19.3887;1.29;117.486
0.014333333333333332;0.001;2.7540182673513014;0.001;3.5253;0.23;5.994
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0036666666666666666;0.002;5.508036534702603;0.002;0.1062;0.52;2.073
0.11933333333333333;0.028;181.27687586319516;0.097;2.5164;19.9;54.223
0.19899999999999998;0.049;292.7274075298052;0.133;8.703899999999999;34.3;129.791
0.2826666666666667;0.093;489.2210680945944;0.203;15.5376;59.52;191.238
0.3263333333333333;0.147;535.286182031239;0.2;20.6055;64.31;260.747
0.36833333333333335;0.192;600.5028960737579;0.206;23.934600000000003;71.91;305.724
0.365;0.233;642.5846626734897;0.202;24.8985;77.33;309.028
0.3143333333333333;0.292;694.3026368915564;0.183;42.1065;87.57;302.985
0.248;0.315;631.6232201970955;0.131;46.189800000000005;84.44;249.744
0.16133333333333333;0.313;526.2835139672036;0.066;38.745900000000006;74.31;187.335
0.06733333333333334;0.245;359.5897545761063;0.024;21.186;51.12;105.686
0.0016666666666666668;0.007;18.21750248934386;0.006;4.3506;2.01;6.023
0;0;0;0;0.0486;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.004333333333333333;0.001;2.7540182673513014;0.001;0.2358;0.33;4.856
0.11333333333333334;0.023;63.673857538791154;0.025;5.451300000000001;6.94;61.76
0.153;0.054;233.25387559761342;0.1;23.191200000000002;26.75;152.298
0.18733333333333335;0.076;238.11110599845347;0.091;43.232400000000005;26.48;200.453
0.2866666666666667;0.105;315.2899306972715;0.118;58.2588;35.17;268.821
0.25433333333333336;0.101;291.1787097160922;0.107;67.14;32.38;271.05
0.241;0.112;311.87303765049774;0.112;68.97330000000001;34.94;267.848
0.25866666666666666;0.054;149.3497539400911;0.055;65.42190000000001;16.41;231.801
0.18133333333333335;0.127;306.3952370672933;0.095;55.3833;36.88;161.59
0.108;0.06;152.6521878668399;0.052;40.2804;17.38;121.389
0.055;0.006;17.29547351837344;0.007;21.5091;1.95;76.878
0.0023333333333333335;0.002;5.508036534702603;0.002;4.6287;0.62;1.296
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.004333333333333333;0;0.7713639142656338;0.001;0.1071;0.15;4.015
0.017333333333333333;0.017;46.52904907712251;0.017;2.9196000000000004;5.03;46.007
0.15133333333333335;0.035;102.38077833841417;0.039;9.3141;11.08;70.304
0.12733333333333333;0.053;154.9963868859385;0.059;16.0713;16.91;102.642
0.26733333333333337;0.07;201.6761010197658;0.076;20.9205;22.02;124.852
0.2906666666666667;0.074;210.47450283565732;0.078;24.1209;22.93;177.268
0.18600000000000003;0.088;245.94530292151296;0.09;25.056900000000002;26.98;197.387
0.4156666666666667;0.086;235.6584178445118;0.085;23.456699999999998;26.04;183.391
0.16433333333333333;0.079;208.3653207169868;0.073;19.7361;23.34;169.918
0.121;0.055;141.96755218714594;0.049;14.1669;15.88;184.493
0.02666666666666667;0.025;66.34352396241923;0.023;7.769699999999999;7.3;129.622
0.004333333333333333;0.002;5.508036534702603;0.002;1.9134;0.5;19.418
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.001;0.003;8.262054802053903;0.003;0.2313;0.81;0.948
0.04033333333333333;0.037;149.50029032159932;0.072;3.9195000000000007;16.25;35.772
0.09066666666666667;0.061;273.06359770121327;0.118;10.759500000000001;31;82.173
0.12733333333333333;0.102;400.3993728084322;0.161;15.6798;46.29;148.328
0.11;0.147;504.310939005014;0.189;23.697;58.63;212.095
0.144;0.183;557.4689932267543;0.196;30.959100000000003;64.81;274.487
0.14066666666666666;0.193;533.7796601393877;0.176;35.4069;62.39;269.92
0.125;0.203;508.9332811806227;0.155;30.3912;60.86;232.698
0.11866666666666666;0.174;401.2854531931157;0.115;22.6854;49.06;230.845
0.061;0.133;277.1677601689224;0.068;14.421600000000002;34.94;213.91
0.039;0.029;76.00971018185957;0.026;8.015400000000001;8.47;123.97
0.004333333333333333;0.001;2.7540182673513014;0.001;1.9970999999999999;0.32;14.478
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0036666666666666666;0.001;2.7540182673513014;0.001;0.1674;0.24;2.041
0.026;0.018;50.343692726589055;0.019;3.2859;5.47;31.945
0.11433333333333334;0.047;141.99765946344763;0.055;9.7101;15.53;78.092
0.269;0.086;272.46703613477234;0.105;16.1325;30.25;71.291
0.23366666666666666;0.099;295.66829679054115;0.111;18.0225;32.72;106.158
0.25666666666666665;0.115;331.8682848688009;0.122;16.803;36.88;25.794
0.37599999999999995;0.103;287.17122508805926;0.104;13.221;31.71;71.013
0.4706666666666666;0.134;352.2252054283134;0.118;16.375500000000002;40.81;169.824
0.44333333333333336;0.132;320.55101036118265;0.1;17.0703;38.14;95.158
0.33666666666666667;0.11;245.31266409358867;0.069;14.646600000000001;29.85;121.346
0.20533333333333334;0.063;132.58465745037353;0.034;6.8958;16.13;99.074
0.016333333333333335;0.004;11.016073069405206;0.004;1.4805000000000001;1.1;23.129
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.009333333333333334;0.006;16.524109604107807;0.006;0.2286;1.81;0.927
0.21066666666666667;0.022;300.11532191753906;0.172;2.8809;32.76;10.502
0.3546666666666667;0.044;526.9334193746907;0.259;6.7536;62.16;14.813
0.44966666666666666;0.128;687.1187314015734;0.288;8.5725;82.42;18.304
0.48700000000000004;0.142;484.3457990630126;0.182;11.25;56.85;28.168
0.4896666666666667;0.137;402.84609097719215;0.145;12.9303;46.28;34.102
0.4766666666666666;0.176;487.5458425152965;0.163;13.4172;57.36;22.717
0.431;0.128;336.32179468176645;0.113;12.6432;39.11;241.914
0.3273333333333333;0.043;118.61562647467234;0.044;10.6875;13.1;213.899
0.24233333333333332;0.033;91.36470526900897;0.034;7.845300000000001;10.1;137.799
0.127;0.078;150.53703576298767;0.033;4.3506;19.24;89.135
0.009333333333333334;0.014;30.541286486852304;0.009;1.1952;3.53;8.703
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.014333333333333332;0.001;2.7540182673513014;0.001;0.4275;0.24;1.284
0.20933333333333334;0.006;17.29547351837344;0.007;5.3739;1.95;13.157
0.2986666666666667;0.014;38.55625574291822;0.014;13.0518;4.15;30.25
0.401;0.018;51.844244633258704;0.019;16.5699;5.64;47.565
0.4503333333333333;0.023;66.00001792714802;0.025;22.0185;7.15;59.979
0.486;0.025;69.62182059804816;0.026;25.1478;7.61;59.002
0.48333333333333334;0.025;71.50805446185062;0.027;26.036099999999998;7.73;59.482
0.48466666666666663;0.023;64.11378406334556;0.024;24.5835;7.01;61.423
0.436;0.018;50.343692726589055;0.019;20.4939;5.38;43.778
0.331;0.012;33.04821920821561;0.012;15.0021;3.57;37.219
0.22066666666666668;0.007;19.27812787145911;0.007;8.4969;2.04;17.583
0.008;0.001;2.7540182673513014;0.001;2.3661;0.42;2.017
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.014333333333333332;0.001;2.7540182673513014;0.001;0.1053;0.33;2.8
0.2733333333333333;0.005;13.770091336756508;0.005;2.5614000000000003;1.45;55.861
0.36533333333333334;0.01;28.311546587778643;0.011;8.7237;3.11;58.996
0.45533333333333337;0.014;39.32761965718385;0.015;16.7085;4.27;77.189
0.533;0.017;47.589674459237756;0.018;18.5634;5.34;76.646
0.5750000000000001;0.019;53.09771099394036;0.02;17.2593;5.95;112.491
0.578;0.02;55.85172926129165;0.021;13.6089;6.07;129.263
0.5276666666666666;0.018;50.343692726589055;0.019;12.8367;5.59;288.618
0.43533333333333335;0.014;39.32761965718385;0.015;10.888200000000001;4.41;314.936
0.3436666666666666;0.01;28.311546587778643;0.011;7.969500000000001;3.12;158.762
0.25233333333333335;0.005;13.770091336756508;0.005;4.4946;1.56;60.558
0.013;0.001;2.7540182673513014;0.001;1.2645;0.43;15.274
0;0;0;0;0.0477;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.008;0.005;13.770091336756508;0.005;0.1665;1.57;2.815
0.11833333333333333;0.041;147.10184673507922;0.068;2.7333;16.08;37.309
0.17400000000000002;0.062;225.8174292772467;0.093;9.0297;25.33;118.688
0.3026666666666667;0.102;358.19717710349386;0.141;17.1729;40.78;99.618
0.33866666666666667;0.138;455.3773476809932;0.171;32.689800000000005;52.71;219.515
0.37666666666666665;0.195;593.7654017942972;0.209;47.3823;69.07;120.517
0.2896666666666667;0.243;666.7139222854106;0.213;57.92490000000001;78.84;247.63
0.296;0.293;700.4132049778818;0.193;61.2432;86.33;118.497
0.22366666666666668;0.279;586.2208523646767;0.14;56.6118;75.41;117.303
0.12433333333333334;0.232;422.63084461177664;0.077;43.4052;56.84;33.637
0.048999999999999995;0.2;310.14382485417127;0.033;24.7374;42.45;37.91
0.0029999999999999996;0.085;121.82773857251624;0.012;6.9435;15.81;7.663
0;0;0;0;0.2268;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0029999999999999996;0.006;16.524109604107807;0.006;0.7866;1.78;1.672
0.053;0.038;123.64753054814067;0.054;8.1126;13.5;6.46
0.23299999999999998;0.064;235.23652995069907;0.097;18.511200000000002;26.41;30.195
0.29;0.092;305.37665893184317;0.119;17.815500000000004;34.44;18.231
0.39799999999999996;0.129;411.42751452339735;0.155;22.8213;46.95;23.229
0.3343333333333333;0.153;451.8097895775147;0.162;25.947;51.65;74.401
0.35033333333333333;0.125;348.50088360775186;0.125;26.37;38.81;257.437
0.2926666666666667;0.102;277.17360147890764;0.099;32.741099999999996;31.01;210.353
0.23366666666666666;0.059;160.55866798806267;0.059;34.0461;17.81;332.317
0.293;0.018;50.343692726589055;0.019;29.4372;5.48;261.522
0.14166666666666666;0.006;16.524109604107807;0.006;16.4421;1.76;178.376
0.012333333333333333;0.002;5.508036534702603;0.002;4.8762;0.62;46.716
0;0;0;0;0.1629;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.08033333333333333;0.002;5.508036534702603;0.002;0.5643;0.53;10.27
0.24533333333333332;0.006;18.41034346791027;0.007;6.5637;1.99;79.74
0.31266666666666665;0.061;226.68521368079556;0.094;18.7677;25.46;149.381
0.41500000000000004;0.062;182.3437285808851;0.069;32.8491;20.06;204.178
0.49533333333333335;0.066;188.38811212942534;0.07;36.012600000000006;20.68;269.773
0.568;0.171;514.3326999052856;0.182;34.1784;59.66;319.452
0.4796666666666667;0.347;947.292605515925;0.297;26.7696;110.91;334.637
0.425;0.087;237.88815774358545;0.085;25.845299999999998;26.51;318.007
0.377;0.151;363.0424675339705;0.112;21.752100000000002;43.25;267.631
0.22733333333333336;0.168;346.10866735680645;0.085;16.1478;43.52;212.647
0.14666666666666667;0.126;219.65274529869637;0.038;9.3672;28.72;136.725
0.06266666666666666;0.007;19.27812787145911;0.007;2.8701000000000003;2.17;48.661
0;0;0;0;0.1053;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.11733333333333333;0.014;34.964560348319736;0.015;0.5706;3.78;10.218
0.25866666666666666;0.043;193.30542840767222;0.095;7.2873;21.25;27.682
0.3393333333333333;0.068;373.0217951619874;0.168;22.0257;43.01;78.656
0.4023333333333334;0.056;162.19781630587715;0.061;39.1806;17.99;89.772
0.4366666666666667;0.122;384.60445119672835;0.144;50.607;44.19;147.253
0.49466666666666664;0.253;789.8432731256519;0.272;57.651300000000006;94.26;119.862
0.5466666666666666;0.234;640.915278404177;0.208;59.442299999999996;76.41;108.024
0.47300000000000003;0.096;260.4024063288119;0.093;53.5815;29.42;105.296
0.40399999999999997;0.18;416.5440277909819;0.121;43.306200000000004;51.59;56.152
0.3066666666666667;0.052;137.65873744570342;0.049;30.345299999999998;15.54;21.14
0.209;0.134;234.3991101738449;0.04;21.0456;31.05;14.485
0.051;0.1;149.42216581345085;0.018;6.875100000000001;19.06;2.021
0;0;0;0;0.2907;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.09300000000000001;0.023;111.73940710887022;0.067;0.6435;11.34;3.569
0.21366666666666667;0.039;321.8944125251798;0.175;6.4728;34.96;13.221
0.328;0.068;309.63719909104583;0.135;16.5618;35.28;25.309
0.37566666666666665;0.07;206.262108583498;0.078;26.4348;22.88;38.743
0.39033333333333337;0.097;285.1765020894136;0.107;30.096;31.8;47.224
0.5926666666666667;0.208;633.5570852671553;0.222;30.1338;74.63;51
0.5693333333333334;0.114;315.85041500222906;0.112;27.035100000000003;36.03;52.393
0.3646666666666667;0.149;388.61803448513956;0.13;25.5213;45.36;51.411
0.363;0.063;170.51411567535263;0.062;21.8448;19.05;47.115
0.2936666666666667;0.039;107.11745095885114;0.039;16.2225;11.88;40.031
0.14866666666666667;0.02;55.85172926129165;0.021;8.0874;6.18;19.787
0.009333333333333334;0.002;5.508036534702603;0.002;2.1402;0.53;5.146
0;0;0;0;0.10350000000000001;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.17400000000000002;0.02;48.28265651496188;0.022;0.29250000000000004;5.12;8.511
0.3426666666666667;0.035;102.0794482250046;0.04;2.5659;11.18;30.917
0.452;0.068;294.9029028614573;0.127;6.183;33.47;56.003
0.2986666666666667;0.087;265.40420312597854;0.102;9.6984;29.48;86.218
0.14333333333333334;0.146;478.18085773406926;0.18;12.4155;55;62.596
0.24;0.166;488.53405602405195;0.176;14.0346;55.72;68.38
0.5676666666666667;0.138;380.42826288124894;0.133;14.459399999999999;43.37;96.613
0.27033333333333337;0.247;609.7352544290221;0.183;13.730400000000001;73.53;89.379
0.08533333333333333;0.242;532.9783176240169;0.142;11.8818;66.46;60.538
0.025666666666666667;0.289;516.7496968233334;0.092;8.8434;69;56.21
0.014;0.193;303.16534368910067;0.035;5.2614;40.96;24.321
0.008;0.117;162.14370041365208;0.014;1.7496;20.74;8.041
0;0;0;0;0.1071;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.13966666666666666;0.028;129.54709034996134;0.077;0.2997;13.06;21.44
0.2916666666666667;0.023;315.7415398417964;0.18;3.672;34.06;81.825
0.387;0.071;544.8074158287634;0.259;10.548;62.04;148.265
0.49333333333333335;0.116;448.2783087355195;0.181;19.241100000000003;51.28;238.356
0.5833333333333334;0.097;295.14401842226357;0.111;34.9155;33.09;296.544
0.6286666666666666;0.196;589.4445184072947;0.208;50.3838;67.91;301.347
0.626;0.047;130.6923249261928;0.049;60.687000000000005;14.32;320.82
0.5763333333333334;0.092;250.8326405986547;0.09;52.173899999999996;27.93;253.753
0.48833333333333334;0.226;502.4008252004847;0.137;38.475899999999996;62.43;239.677
0.38633333333333336;0.076;193.1489220409822;0.065;25.1622;21.96;167.817
0.2956666666666667;0.066;145.86057769515403;0.041;11.780100000000001;17.25;91.799
0.149;0.012;31.987593826100365;0.011;2.9196000000000004;3.52;24.495
0;0;0;0;0.1071;0.07;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.13799999999999998;0.013;33.18681561936044;0.013;0.6462;3.61;19.159
0.2823333333333333;0.029;82.08420100670143;0.031;6.9966;8.95;76.372
0.37833333333333335;0.072;402.9724900675805;0.183;19.915200000000002;45.57;193.041
0.4796666666666667;0.127;484.17696670036963;0.195;35.7228;55.03;241.442
0.5623333333333334;0.183;637.3656302562437;0.24;50.6115;73.45;266.814
0.6066666666666667;0.314;987.439734994418;0.338;62.096399999999996;114.02;294.617
0.6106666666666667;0.244;667.4912561848579;0.218;68.6169;77.24;298.501
0.5603333333333333;0.038;106.19542198788072;0.04;69.19380000000001;11.6;199.55
0.4653333333333333;0.038;107.02103046956793;0.04;60.876900000000006;11.65;141.711
0.37133333333333335;0.032;89.2856304266401;0.033;46.2825;9.72;71.936
0.27566666666666667;0.006;16.524109604107807;0.006;25.6842;1.74;23.921
0.12266666666666666;0.007;20.338753253574353;0.008;8.0118;2.28;2.362
0;0;0;0;0.4293;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.04733333333333333;0.033;108.66602009736765;0.062;0.7146;10.95;20.482
0.059;0.032;264.35538903903023;0.143;5.752800000000001;28.55;103.301
0.17266666666666666;0.059;455.6724504588281;0.217;12.7737;51.94;178.549
0.25266666666666665;0.127;605.3598691242051;0.253;19.683;70.04;246.386
0.268;0.203;757.620533723927;0.286;20.8692;87.84;314.835
0.6933333333333334;0.261;815.2742736804943;0.281;19.1952;94.42;359.244
0.588;0.312;846.086911679651;0.262;15.0021;98.64;370.11
0.4073333333333333;0.307;733.7807929302486;0.206;18.567;87.99;352.154
0.33066666666666666;0.294;620.3176283094476;0.153;19.566;77.51;306.5
0.246;0.272;486.80497190292203;0.088;17.1873;64.06;236.797
0.026;0.218;328.9097430029127;0.032;10.4427;44.25;164.233
0.0036666666666666666;0.106;143.33560634304902;0.011;3.6459;18.11;71.017
0;0;0;0;0.2277;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
